,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,プリンセスアイズ,牝5,54,宮川実,1:31.1,,38.1,7,414(-9),[地] 目迫大輔
1,2,5,6,クレイアートビュン,牡11,56,西川敏弘,1:31.4,1.1/2,39.4,8,441(+2),[地] 雑賀正光
2,3,5,5,デュークワンダー,牡9,55,別府真衣,1:31.5,3/4,3.0,2,504(-2),[地] 平和人
3,4,7,9,エイドリアーン,牝6,54,倉兼育康,1:31.7,1,7.0,3,468(-5),[地] 松木啓助
4,5,3,3,ルーメア,牝5,54,佐原秀泰,1:32.0,1.1/2,7.4,4,456(-2),[地] 那俄性哲
5,6,1,1,ニシケンコジロウ,牡4,56,赤岡修次,1:32.0,ハナ,2.5,1,526(+4),[地] 田中守
6,7,6,8,カイシュウウルフ,セ7,56,吉本隆記,1:32.0,アタマ,17.8,6,510(+11),[地] 細川忠義
7,8,2,2,ウィザードブラスト,牡10,56,西山裕貴,1:32.3,1.1/2,10.9,5,491(-9),[地] 松木啓助
8,9,7,10,オースミショウサン,牡8,56,岡村卓弥,1:32.4,1/2,45.1,9,464(0),[地] 川野勇馬
9,10,8,11,デジタルスパーク,牡4,56,妹尾浩一,1:33.4,5,194.7,12,462(0),[地] 打越勇児
10,11,8,12,ダラットパレス,牝7,54,西森将司,1:33.6,1,95.7,11,401(0),[地] 胡本友晴
11,12,6,7,モエレスペクタクル,牡7,56,上田将司,1:33.7,1/2,74.2,10,500(+1),[地] 田中譲二
