,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,10,フジノドラマ,牝4,55,笹川翼,1:54.4,,3.9,2,484(+6),[地] 井上弘之
1,2,6,11,グッドグラッド,牡7,55,楢崎功祐,1:54.4,ハナ,3.2,1,497(+3),[地] 納谷和玖
2,3,1,2,キタノイットウセイ,牡6,55,張田昂,1:54.7,1.1/2,5.4,3,508(-3),[地] 張田京
3,4,5,9,サンタクローチェ,牝6,53,矢野貴之,1:54.8,3/4,8.5,4,491(+7),[地] 鈴木啓之
4,5,6,12,カシマリュウジン,牡9,56,瀬川将輝,1:54.9,クビ,52.4,10,494(+1),[地] 沢佳宏
5,6,7,13,ギンザヴィクトリア,牝4,53,安藤洋一,1:55.1,1.1/4,20.0,9,442(+1),[地] 村上頼章
6,7,7,14,グロシュラライト,牡6,55,坂井英光,1:55.3,3/4,62.1,11,455(-13),[地] 水野貴史
7,8,8,16,マイネルリボーン,牡6,55,山崎誠士,1:55.5,1.1/4,13.0,5,477(0),[地] 渡辺和雄
8,9,4,7,マッハワン,牡4,55,酒井忍,1:56.9,7,18.5,8,459(+2),[地] 阪本泰之
9,10,4,8,スパイア,牡7,55,的場文男,1:57.0,1/2,17.0,7,544(+3),[地] 宗形竹見
10,11,3,5,ボーメック,牡6,55,今野忠成,1:57.2,1,126.6,15,483(+4),[地] 佐々木洋
11,12,2,4,キタサンシンガー,牡7,57,中野省吾,1:57.3,クビ,13.9,6,496(-1),[地] 米田英世
12,13,8,15,アロマベール,牡4,57,沢田龍哉,1:57.4,3/4,99.8,13,445(-7),[地] 藤田輝信
13,14,3,6,ドゥフトライネン,牡7,55,横川怜央,1:57.9,2.1/2,215.9,16,490(+3),[地] 嶋田幸晴
14,15,2,3,ランブリングマン,牡6,55,赤嶺亮,1:58.1,1,123.5,14,557(-9),[地] 赤嶺本浩
15,16,1,1,トーセンパワフル,牡6,55,和田譲治,2:00.3,大,93.3,12,513(-8),[地] 小久保智
