,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,7,シーギリヤガール,牝2,54,五十嵐冬,1:14.1,,9.0,3,444(+2),[地] 斉藤正弘
1,2,4,4,アウトジェネラル,牡2,54,佐々木国,1:14.5,2,1.5,1,524(+2),[地] 広森久雄
2,3,2,2,ベルフォーラヴ,牝2,54,吉田稔,1:14.9,2,20.8,6,460(-8),[地] 田中淳司
3,4,1,1,ラブキンゾウ,牡2,54,服部茂史,1:14.9,アタマ,17.8,4,460(+16),[地] 小野望
4,5,6,6,ハードデイズナイト,牝2,54,宮崎光行,1:14.9,アタマ,20.6,5,444(-4),[地] 角川秀樹
5,6,8,9,マンボマーチ,牝2,54,桑村真明,1:15.2,1.1/2,41.2,8,448(-6),[地] 角川秀樹
6,7,3,3,コパノエクスプレス,牡2,54,小国博行,1:15.5,1.1/2,42.4,9,460(+8),[地] 角川秀樹
7,8,8,10,コルチナ,牝2,54,井上俊彦,1:15.5,アタマ,3.4,2,448(+16),[地] 林和弘
8,9,5,5,ニイカップクイーン,牝2,54,岩橋勇二,1:15.9,2,26.5,7,448(+2),[地] 田中淳司
9,10,7,8,ユールビーマイン,牝2,54,山口竜一,1:16.6,3,70.2,10,440(+6),[地] 米川昇
