,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,ユーワハリケーン,牡2,55,中舘英二,1:23.1,,4.1,2,472(-18),[東] 武藤善則
1,2,7,8,アドマイヤスバル,牡2,55,横山典弘,1:25.0,大,4.6,3,496(+2),[西] 中尾秀正
2,3,8,10,ワーキングボーイ,牡2,55,和田竜二,1:25.3,1.3/4,11.7,4,490(-2),[西] 中尾正
3,4,6,6,タガノエクリプス,牡2,55,後藤浩輝,1:25.4,1/2,2.0,1,496(0),[西] 川村禎彦
4,5,2,2,コスモバーン,牡2,55,柴田善臣,1:25.7,1.3/4,78.4,9,480(-6),[東] 小西一男
5,6,4,4,インテリアワード,牡2,55,吉田豊,1:25.8,1/2,38.2,8,460(-6),[西] 矢作芳人
6,7,7,7,マイネルパイレット,牡2,55,木幡初広,1:26.8,6,182.2,10,468(+8),[東] 稲葉隆一
7,8,5,5,ハンナフレグランス,牝2,54,藤田伸二,1:27.1,2,17.9,5,488(0),[東] 戸田博文
8,9,8,9,ゴールドヴェイン,牡2,55,柴山雄一,1:27.1,アタマ,18.5,6,456(+6),[東] 鈴木伸尋
9,10,3,3,リンガスベガ,牡2,55,田中勝春,1:29.8,大,18.7,7,500(-2),[東] 境征勝
