,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,デルマキングオー,牡7,55,水野貴史,2:56.0,,---,2,517(+1),[地] 川嶋弘吉
1,2,3,3,リョウマ,牡6,56,横山克彦,2:57.5,7,---,3,404(-6),[地] 法理勝弘
2,3,5,6,メジロモネ,牡11,55,木村芳晃,2:57.5,ハナ,---,8,495(+7),[地] 法理勝弘
3,4,6,7,ウィナーズキシュウ,牝5,54,斉藤誠,2:57.8,1.1/2,---,12,469(+2),[地] 渋谷武久
4,5,4,4,サンエムキング,牡9,55,丸山侯彦,2:58.1,1.1/2,---,1,479(+13),[地] 岡田英治
5,6,6,8,スミノエース,牡4,54,茂呂菊次,2:58.2,1/2,---,7,459(0),[地] 木村昌志
6,7,1,1,リキアイフルパワー,牡7,55,久保田政,2:58.4,1,---,4,527(+11),[地] 渋谷武久
7,8,7,10,トーホウルンルン,牡5,56,見附正徳,2:58.9,2.1/2,---,9,477(+6),[地] 野村正直
8,9,7,9,エムジーシューマ,牡10,55,工藤勉,2:59.4,2.1/2,---,6,516(+5),[地] 法理勝弘
9,10,2,2,サンクスメモリー,牡6,56,金井正幸,2:59.6,3/4,---,5,477(+4),[地] 法理勝弘
10,11,5,5,エアーホースワン,牡5,56,米田弘一,3:00.1,2.1/2,---,11,478(+5),[地] 瀬谷保司
11,12,8,12,ケーオーボーイ,牡5,56,徳江涼,3:00.8,3,---,10,493(+5),[地] 加藤和宏
