,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,フリーゲン,牡5,56,繁田健一,1:43.3,,2.0,1,491(+2),[地] 柘榴浩樹
1,2,3,3,ディーエスゲイン,牡4,56,的場文男,1:43.4,クビ,6.5,3,488(-8),[地] 内田勝義
2,3,7,8,ダージープレミアム,牡7,56,坂井英光,1:44.6,6,10.4,4,491(-3),[地] 椎名広明
3,4,4,4,ディモルフォセカ,牝7,54,石崎駿,1:44.8,3/4,17.2,5,483(0),[地] 川島正一
4,5,6,7,ファルコンクロウ,牡4,56,森泰斗,1:44.9,3/4,2.6,2,471(0),[地] 岡田一男
5,6,2,2,アップターン,牡5,56,町田直希,1:45.2,1.1/2,58.5,9,503(-1),[地] 山越光
6,7,8,10,カネツパワー,牡6,56,伊藤裕人,1:45.4,1,46.5,8,520(-1),[地] 原三男
7,8,6,6,シゲルアンズ,牡4,56,真島大輔,1:45.6,1.1/2,20.0,6,482(+1),[地] 伊藤滋規
8,9,8,11,セイプロスペリティ,牡5,56,須藤優,1:45.8,1,141.4,10,471(+5),[地] 酒井一則
9,10,5,5,グランドマルク,牡6,56,岡田大,1:46.2,2,326.3,11,434(-8),[地] 冨田敏男
10,11,7,9,アムロ,牡5,56,今野忠成,1:46.7,2.1/2,21.7,7,504(+7),[地] 鈴木義久
