,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,ブラックポイント,牡3,56,浜口楠彦,1:43.8,,1.8,1,459(+3),[地] 松原義夫
1,2,2,2,ブルーベリー,牝3,54,東川公則,1:44.2,2,3.5,2,440(+2),[地] 後藤保
2,3,4,4,カキツバタロイヤル,牡3,56,阪上忠匡,1:44.2,ハナ,15.4,6,429(-2),[地] 森山英雄
3,4,7,7,ファッションロマン,牡3,56,大畑雅章,1:44.9,3,38.9,8,487(-3),[地] 錦見勇夫
4,5,1,1,マツノジャンプ,牡3,56,桑野等,1:44.9,ハナ,11.8,5,487(-13),[地] 小原典夫
5,6,8,9,レトリーブ,牡3,56,佐藤友則,1:45.2,1.1/2,6.5,3,446(-1),[地] 井上孝彦
6,7,8,10,ホワイトイチ,牡3,56,岡部誠,1:45.6,2,19.7,7,448(-10),[地] 田中範雄
7,8,5,5,ムーンライトラバー,牝3,54,倉地学,1:45.6,クビ,110.4,9,423(-4),[地] 角田輝也
8,9,7,8,キングゴールドオー,牡3,56,阪野学,1:45.8,1.1/2,11.5,4,451(+3),[地] 井上哲
9,10,6,6,エポックライジン,牡3,56,加藤誓二,1:46.3,2.1/2,134.3,10,472(-9),[地] 井上哲
