,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,13,ニホンピロサート,牡5,57,横山典弘,1:10.5,,3.0,2,508(+8),[西] 目野哲也
1,2,1,1,シャドウスケイプ,牡4,54,江田照男,1:11.2,4,15.5,6,450(-4),[西] 森秀行
2,3,5,9,スターキングマン,牡4,52,村田一誠,1:11.3,3/4,201.5,15,480(+4),[西] 森秀行
3,4,2,4,ディバインシルバー,牡5,56,穂苅寿彦,1:11.4,1/2,8.7,4,504(+9),[東] 和田正道
4,5,4,8,ビーマイナカヤマ,牡9,57,鹿戸雄一,1:11.5,クビ,52.4,9,488(-6),[東] 高市圭二
5,6,2,3,オーシャンアクロス,牡5,54,勝浦正樹,1:11.6,3/4,24.9,7,546(-2),[西] 中竹和也
6,7,8,15,サンフォードシチー,牡8,57,中舘英二,1:11.7,クビ,70.3,12,470(-2),[西] 安達昭夫
7,8,7,14,シベリアンメドウ,牡4,53,吉田豊,1:11.7,クビ,59.0,11,520(+6),[東] 堀井雅広
8,9,3,5,ロッキーアピール,牡5,54,田中勝春,1:11.9,1.1/4,53.2,10,480(0),[西] 松田国英
9,10,1,2,マルターズホーク,牡6,52,菊沢隆徳,1:12.1,1,30.5,8,506(+8),[東] 手塚貴久
10,11,6,12,イナリコンコルド,牡8,52,梶晃啓,1:12.7,3.1/2,254.2,16,452(-4),[東] 高橋祥泰
11,12,5,10,セレクトグリーン,牡8,55,大西直宏,1:12.9,1.1/4,180.1,14,500(-8),[西] 音無秀孝
12,13,4,7,ニチドウマジック,セ5,55,蛯名正義,1:13.1,1.1/4,7.2,3,516(-4),[西] 坂田正行
13,14,3,6,ゲイリーファントム,牡4,52,木幡初広,1:13.3,1.1/2,141.5,13,542(0),[西] 鶴留明雄
14,15,8,16,タガノチャーリーズ,牝4,53,武幸四郎,1:13.7,2.1/2,2.7,1,464(-4),[西] 橋本寿正
15,16,6,11,エンドレスデザート,牡4,54,後藤浩輝,1:14.8,7,10.3,5,500(-4),[西] 角居勝彦
