,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,6,ナックルボーラー,牡2,54,藤本現暉,1:44.3,,8.1,3,437(-1),[地] 阪本一栄
1,2,2,2,バイアルド,牡2,54,本田正重,1:44.3,ハナ,1.8,1,515(-4),[地] 森下淳平
2,3,7,8,ミンナノブンモ,牡2,54,瀬川将輝,1:45.3,5,24.7,6,476(-5),[地] 久保杉隆
3,4,4,4,シュッシュ,牡2,54,今野忠成,1:45.6,1.1/2,78.4,10,455(+4),[地] 渡部則夫
4,5,8,9,コスモファルネーゼ,牡2,54,和田譲治,1:45.6,アタマ,3.3,2,466(+3),[地] 宗形竹見
5,6,1,1,クイーンズシールド,牝2,54,横川怜央,1:46.0,2,17.2,5,437(-4),[地] 村上頼章
6,7,7,7,レベルクリア,牡2,54,達城龍次,1:46.1,3/4,12.1,4,456(0),[地] 鷹見浩
7,8,5,5,カリントウ,牝2,54,西啓太,1:46.6,2.1/2,38.1,8,435(-4),[地] 坂井英光
8,9,8,10,ロイヤルスカッシュ,牡2,54,町田直希,1:48.0,7,27.5,7,459(-6),[地] 三坂盛雄
9,10,3,3,スプリングビーンズ,牝2,54,吉井章,1:50.3,大,71.1,9,460(-2),[地] 大宮和也
