,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,シャイニングアワー,牡8,55,桑村真明,1:40.7,,3.5,2,493(-11),[地] 福永敏
1,2,4,6,ビクトリースガ,牡6,53,町田直希,1:40.8,クビ,16.5,5,510(-9),[地] 秋山重美
2,3,6,9,ロンドンアイ,牡4,53,張田京,1:40.8,ハナ,1.9,1,540(+5),[地] 長谷川茂
3,4,7,11,プラチナタイム,牡7,55,山崎誠士,1:41.4,3,90.4,12,460(+3),[地] 佐々木仁
4,5,1,1,ハバナマティーニ,牡5,53,杉村一樹,1:41.5,1/2,26.9,8,505(+22),[地] 池田孝
5,6,2,2,サイレントスタメン,牡7,54,瀧川寿希,1:41.5,クビ,131.7,13,497(-6),[地] 田辺陽一
6,7,7,12,ヴェガサンボーイ,牡5,55,森泰斗,1:41.6,クビ,13.3,4,486(+2),[地] 山中尊徳
7,8,5,8,スマートキャスター,セ8,55,沢田龍哉,1:41.9,1.1/2,25.1,7,485(-5),[地] 川島正一
8,9,4,5,カネトシパサージュ,牡6,57,増田充宏,1:42.0,1/2,59.6,11,482(+11),[地] 佐々木仁
9,10,6,10,ブラゾーハリー,牡5,53,伊藤裕人,1:42.1,1/2,30.6,9,465(+3),[地] 原三男
10,11,5,7,フジノフェアリー,牡5,52,笹川翼,1:42.1,アタマ,6.3,3,486(-6),[地] 渡辺和雄
11,12,8,14,キスミープリンス,牡5,57,見沢譲治,1:42.1,クビ,21.5,6,459(+2),[地] 小久保智
12,13,3,4,ケイアイサンダー,セ8,57,山口達弥,1:43.5,7,38.5,10,492(-12),[地] 宮下貴明
13,14,8,13,スペシャルハート,牡8,55,酒井忍,1:44.4,4,148.3,14,494(+1),[地] 池田孝
