,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,デルマゴモリー,牝3,54,藤田弘治,1:36.8,,1.0,1,439(+4),[地] 金田一昌
1,2,8,11,アピーリングライフ,牝3,54,堀場裕充,1:38.2,7,18.3,3,401(-2),[地] 井樋一也
2,3,6,6,シュペルブ,牝3,54,魚住謙心,1:38.4,1.1/2,44.5,6,414(+2),[地] 宗綱泰彦
3,4,7,9,マイネルリボーン,牡12,56,青柳正義,1:38.7,1.1/2,18.1,2,477(-2),[地] 高橋俊之
4,5,5,5,ターンバック,牝4,53,兼子千央,1:39.3,3,30.4,5,453(+2),[地] 宗綱泰彦
5,6,6,7,カトリーヌボヌール,牝6,54,池田敦,1:39.4,クビ,183.0,9,429(+3),[地] 高橋道雄
6,7,7,8,ヒロノホマレボシ,セ5,56,栗原大河,1:39.5,3/4,84.2,7,427(0),[地] 佐藤茂
7,8,4,4,ピースゼール,牝4,54,柴田勇真,1:39.7,1,199.3,10,414(-5),[地] 加藤和義
8,9,2,2,デルマエトワール,牝6,54,松戸政也,1:39.9,1,24.1,4,493(+5),[地] 金田一昌
9,10,3,3,アウリイ,牝4,54,服部大地,1:40.2,1.1/2,158.5,8,464(-1),[地] 川添明弘
10,11,1,1,スワッグレコード,牡5,56,甲賀弘隆,1:40.5,1.1/2,226.2,11,454(-7),[地] 川添明弘
