,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,ラストキング,牡5,55,早田功駿,2:07.6,,5.2,3.0,500(+4),[地] 佐野謙二
1,2,5,6,ケイアイサンダー,セ7,57,戸崎圭太,2:08.2,3,2.2,1.0,512(-8),[地] 川島正行
2,3,7,9,プロディージュ,牡6,57,森泰斗,2:08.9,3.1/2,2.7,2.0,516(-2),[地] 栗田裕光
3,4,3,3,レーザービジョン,牡4,53,今野忠成,2:09.5,3,7.8,4.0,484(-1),[地] 蛯名雄太
4,5,8,11,サイレントスタメン,牡6,57,金子正彦,2:09.7,3/4,61.8,9.0,498(0),[地] 田辺陽一
5,6,1,1,セトノギムレット,牡8,57,張田京,2:10.3,3,18.1,5.0,454(0),[地] 石井勝男
6,7,7,10,トップフィーリング,牡8,55,山田信大,2:11.2,4,27.4,6.0,553(-1),[地] 渡辺和雄
7,8,5,5,ナッシュ,牡8,55,吉井竜一,2:11.3,1/2,85.4,10.0,479(-1),[地] 飯野文明
8,9,6,8,タカラストーン,セ7,57,坂井英光,2:11.7,2,91.8,11.0,504(-7),[地] 山浦武
9,10,4,4,ヴェガス,牡4,53,酒井忍,2:11.9,1,31.8,7.0,517(+4),[地] 高岩孝敏
10,11,2,2,グランドラッチ,牡7,57,早見多加,2:13.0,5,54.4,8.0,552(-8),[地] 鈴木啓之
11,除,8,12,ターンベリー,牡5,53,真島大輔,,,---,,計不,[地] 上杉昌宏
