,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,8,サイレントスタメン,牡2,53,金子正彦,1:37.1,,3.6,1,459(-3),[地] 足立勝久
1,2,4,4,スーパーマリナー,牡2,53,半沢慶実,1:37.5,2,14.0,7,468(-2),[地] 宇野木数
2,3,7,9,ペトコアプローズ,牡2,53,坂井英光,1:37.7,1.1/2,7.3,4,458(-2),[地] 今井輝和
3,4,6,6,ニットウビュー,牝2,53,拜原靖之,1:38.1,2,3.7,2,493(0),[地] 八木正雄
4,5,3,3,タカミキャンディ,牝2,53,今野忠成,1:39.1,5,15.1,8,471(+5),[地] 鈴木敏一
5,6,6,7,ティフアナプラス,牡2,53,町田直希,1:39.2,クビ,11.4,6,469(+6),[地] 秋山重美
6,7,8,10,ザマアリダー,牡2,53,的場文男,1:39.2,クビ,4.4,3,445(+3),[地] 岩本洋
7,8,8,11,スピードポップ,牡2,53,藤江渉,1:40.3,5,36.0,11,445(+9),[地] 小嶋一郎
8,9,1,1,ジャングルマッハ,牡2,53,森泰斗,1:40.6,1.1/2,9.9,5,493(-3),[地] 小嶋一郎
9,10,2,2,ピンチャン,牝2,53,秋元耕成,1:40.7,クビ,25.1,9,446(-6),[地] 阿部秀一
10,11,5,5,マダポン,牝2,53,繁田健一,1:40.9,1.1/2,31.8,10,439(-3),[地] 高月賢一
