,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,スマートルシファー,牡2,55,武豊,1:55.0,,4.1,2,502(-8),[西] 小崎憲
1,2,8,11,クラシカルノヴァ,牡2,55,小坂忠士,1:56.0,6,64.7,10,468(+2),[西] 飯田雄三
2,3,1,1,ホワイトアルバム,牝2,54,酒井学,1:56.2,1.1/4,8.2,5,494(-6),[西] 梅田康雄
3,4,8,12,ホワイトスパルタン,牡2,55,内田博幸,1:56.5,2,19.2,6,502(-10),[西] 小島貞博
4,5,5,6,モエロック,牡2,55,後藤浩輝,1:56.8,1.3/4,4.5,3,490(+2),[西] 領家政蔵
5,6,2,2,シェイクラブハート,牝2,54,岡部誠,1:56.9,1/2,20.4,7,440(-4),[西] 河内洋
6,7,3,3,シルバーチーフ,牡2,55,古川吉洋,1:57.1,1.1/2,142.1,11,478(-4),[西] 南井克巳
7,8,7,10,アンバーシェード,牡2,55,和田竜二,1:57.3,1.1/4,3.1,1,530(-4),[西] 石坂正
8,9,6,8,リーガルファルコン,牡2,55,福永祐一,1:57.4,クビ,5.8,4,460(+2),[西] 池江泰寿
9,10,5,5,フクサンボス,牡2,55,小林徹弥,1:58.1,4,318.9,12,470(-4),[東] 嶋田潤
10,11,7,9,ザナ,牝2,54,吉田豊,1:59.7,10,31.5,8,410(-2),[西] 矢作芳人
11,12,6,7,ケットシー,牡2,55,松岡正海,1:59.9,1.1/4,47.2,9,484(+2),[東] 武藤善則
