,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,クレスタラン,セ4,56,宮川実,1:44.6,,3.0,2.0,515(-3),[地] 打越勇児
1,2,7,8,サチノシェーバー,牡8,56,永森大智,1:45.1,2.1/2,2.1,1.0,467(-5),[地] 雑賀正光
2,3,8,10,ウインプロスパー,牡6,56,西川敏弘,1:45.5,2,5.5,3.0,526(+10),[地] 雑賀正光
3,4,4,4,バーチャルトラック,牡8,56,岡村卓弥,1:46.4,4,51.1,7.0,456(-1),[地] 雑賀秀介
4,5,1,1,ストリートハンター,牡7,56,西山裕貴,1:46.6,3/4,13.4,5.0,529(+4),[地] 松木啓助
5,6,2,2,ヤマノレオ,セ6,55,林謙佑,1:47.2,3,7.7,4.0,501(+2),[地] 工藤真司
6,7,3,3,ハリマノワタリドリ,牡10,56,佐原秀泰,1:47.8,3,110.2,9.0,476(-4),[地] 雑賀秀介
7,8,8,9,トウショウブリッツ,牡12,56,山頭信義,1:48.5,3,74.4,8.0,477(+3),[地] 田中譲二
8,9,7,7,リリークライマー,牡5,56,中田貴士,1:48.9,2,26.6,6.0,483(-6),[地] 工藤真司
9,取,6,6,トウカイバロン,牡8,56,中西達也,,,---,,計不,[地] 打越勇児
