,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,トーホウアラン,牡5,57,鮫島良太,2:26.9,,9.1,4,504(+8),[西] 藤原英昭
1,2,8,9,アドマイヤモナーク,牡7,58,安藤勝己,2:27.0,1/2,16.3,6,466(-4),[西] 松田博資
2,3,3,3,アイポッパー,牡8,57,上村洋行,2:27.0,アタマ,18.1,7,450(-2),[西] 清水出美
3,4,2,2,メイショウカチドキ,牡8,57,浜中俊,2:27.0,クビ,120.6,10,488(-2),[西] 庄野靖志
4,5,4,4,アルナスライン,牡4,57,和田竜二,2:27.1,1/2,2.0,1,550(+6),[西] 松元茂樹
5,6,8,10,マンハッタンスカイ,牡4,57,四位洋文,2:27.1,アタマ,15.3,5,526(+10),[西] 浅見秀一
6,7,1,1,ポップロック,牡7,57,内田博幸,2:27.2,1/2,7.3,3,500(+2),[西] 角居勝彦
7,8,7,8,マキハタサイボーグ,セ6,58,幸英明,2:27.6,2.1/2,97.8,9,498(+4),[西] 新川恵
8,9,6,6,アドマイヤジュピタ,牡5,59,岩田康誠,2:28.0,2.1/2,3.6,2,480(-14),[西] 友道康夫
9,10,7,7,テキサスイーグル,牡4,57,柿原翔,2:29.3,8,74.9,8,544(-14),[地] 藤ヶ崎一
