,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,6,ヴォルスト,セ5,57,的場文男,1:40.5,,1.8,1,505(0),[地] 高野毅
1,2,3,3,ポッドアワーズ,牡4,55,今野忠成,1:40.6,3/4,20.6,7,521(+3),[地] 鈴木啓之
2,3,8,10,キラカイドウ,セ4,57,笹川翼,1:41.0,2,4.1,2,399(-4),[地] 上杉昌宏
3,4,7,8,ダイリンウルフ,牡5,57,真島大輔,1:41.4,2,9.9,4,457(+14),[地] 中道啓二
4,5,2,2,バルドダンサー,牡5,57,張田昂,1:41.5,3/4,18.2,6,476(-3),[地] 三坂盛雄
5,6,5,5,ネオファルコン,牝6,53,藤本現暉,1:41.6,クビ,59.5,9,446(+3),[地] 蛯名雄太
6,7,8,11,モンサンラファータ,牝6,55,和田譲治,1:42.3,3.1/2,7.8,3,513(-4),[地] 宗形竹見
7,8,7,9,ウイニングメイビー,牡6,57,加藤和博,1:42.6,1.1/2,17.3,5,490(+1),[地] 佐宗応和
8,9,6,7,セレーネカグラ,牝4,55,岡村健司,1:42.7,3/4,27.7,8,450(-9),[地] 市村誠
9,10,1,1,アナザークイーン,牝6,53,藤田凌,1:43.3,3,67.3,10,475(+6),[地] 橋本和馬
10,11,4,4,タイニークイーン,牝6,52,池谷匠翔,1:43.5,3/4,182.7,11,487(-5),[地] 村上頼章
