,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,9,アグネスデジタル,牡5,57,四位洋文,1:35.1,,3.5,1,452(-1),[西] 白井寿昭
1,2,6,12,トーシンブリザード,牡4,57,石崎隆之,1:35.3,1,6.2,4,486(-5),[地] 佐藤賢二
2,3,1,2,ノボトゥルー,牡6,57,ペリエ,1:35.4,1/2,5.1,2,460(0),[西] 森秀行
3,4,2,3,トゥザヴィクトリー,牝6,55,武豊,1:35.5,1/2,5.4,3,494(+6),[西] 池江泰郎
4,5,4,8,トーホウエンペラー,牡6,57,菅原勲,1:35.6,1/2,10.2,6,506(+2),[地] 千葉四美
5,6,3,5,サウスヴィグラス,牡6,57,横山典弘,1:36.2,3.1/2,28.3,8,502(0),[東] 高橋祥泰
6,7,2,4,ゲイリーイグリット,牝7,55,松永幹夫,1:36.2,ハナ,95.4,14,478(+6),[西] 増本豊
7,8,8,15,プリエミネンス,牝5,55,柴田善臣,1:36.3,1/2,36.3,9,476(0),[東] 伊藤圭三
8,9,4,7,ウイングアロー,牡7,57,岡部幸雄,1:36.3,ハナ,10.0,5,470(+7),[西] 南井克巳
9,10,8,16,ノボジャック,牡5,57,蛯名正義,1:36.4,クビ,44.9,11,480(0),[西] 森秀行
10,11,7,14,リージェントブラフ,牡6,57,吉田豊,1:36.5,1/2,38.9,10,534(0),[東] 大久保洋
11,12,6,11,ゴールドティアラ,牝6,55,江田照男,1:36.7,1.1/4,54.7,12,468(0),[西] 松田国英
12,13,5,10,スノーエンデバー,牡8,57,村田一誠,1:36.9,1,189.4,15,510(-7),[西] 森秀行
13,14,3,6,イーグルカフェ,牡5,57,田中勝春,1:36.9,ハナ,13.0,7,476(-2),[東] 小島太
14,15,1,1,イシヤクマッハ,牡4,57,本田優,1:36.9,クビ,201.5,16,450(+2),[西] 田所秀孝
15,16,7,13,ワシントンカラー,牡8,57,後藤浩輝,1:37.2,1.3/4,75.1,13,510(+2),[東] 松山康久
