,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,10,アートオブアース,牡5,57,真島大輔,1:53.5,,1.7,1,490(-2),[地] 森下淳平
1,2,5,6,シルキーバロン,牡7,57,本橋孝太,1:54.5,5,8.6,2,478(+2),[地] 矢野義幸
2,3,4,4,キタサンキャロル,牝6,53,酒井忍,1:54.8,1.1/2,12.8,5,499(0),[地] 佐藤賢二
3,4,8,13,ナリチュウドラゴン,牡4,55,松崎正泰,1:55.0,1.1/4,12.7,4,488(+8),[地] 岡野尚光
4,5,6,9,ブラックサンダー,牡6,57,森泰斗,1:55.1,クビ,13.2,6,509(+2),[地] 沢佳宏
5,6,3,3,ジャストロード,牡7,55,岡部誠,1:55.1,クビ,81.0,12,448(0),[地] 渡部則夫
6,7,4,5,ブレットザキング,牡6,56,張田昂,1:55.3,1,14.4,8,514(-5),[地] 堀江仁
7,8,8,12,ドゥフトライネン,牡5,55,町田直希,1:55.3,クビ,28.6,9,481(-25),[地] 嶋田幸晴
8,9,5,7,ドラゴンロックス,牡4,55,坂井英光,1:55.5,3/4,13.8,7,521(+1),[地] 宗形竹見
9,10,2,2,ナムラプラトーン,牡5,57,達城龍次,1:56.4,4,11.1,3,490(-3),[地] 立花伸
10,11,7,11,カラーレストパーズ,牡7,57,左海誠二,1:57.2,4,95.3,13,433(+5),[地] 小久保智
11,12,1,1,レオキラメキ,牝7,52,江里口裕,1:57.7,2.1/2,73.7,11,452(+3),[地] 佐宗応和
12,13,6,8,ミニレイスター,牝5,55,沢田龍哉,1:58.0,1.1/2,50.5,10,470(-1),[地] 森谷良臣
