,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,10,オリオンザサンクス,牡4,55,早田秀治,1:48.0,,---,1,509(-3),[地] 赤間清松
1,2,8,16,ケイシュウエクセル,牡4,55,佐宗応和,1:48.0,アタマ,---,3,461(-7),[地] 村上頼章
2,3,5,9,オペラハット,牡4,55,鈴木啓之,1:48.5,2.1/2,---,8,516(+3),[地] 赤間清松
3,4,6,12,デンタルライフ,牡4,55,的場文男,1:48.6,1/2,---,5,460(-6),[地] 岩本亀五
4,5,7,14,リワードコンガ,牡4,55,石崎隆之,1:48.9,1.1/2,---,6,507(+4),[地] 太田進
5,6,1,2,リックファントム,牡4,55,宮浦正行,1:49.3,2,---,7,475(+5),[地] 福永二三
6,7,6,11,ファイヤーダッシュ,牡4,55,藤江昭徳,1:49.4,クビ,---,13,460(-5),[地] 蛯名末五
7,8,3,6,ハネダダーバン,牡4,55,張田京,1:49.4,クビ,---,9,483(-2),[地] 菅原秀雄
8,9,3,5,アスキットマジック,牡4,55,桑島孝春,1:49.5,1/2,---,4,463(-1),[地] 黒田桂二
9,10,4,8,サンキョウレリック,牡4,55,藪井武志,1:49.7,3/4,---,12,473(-7),[地] 鈴木冨士
10,11,2,4,ハセノワンダー,牡4,55,佐藤祐樹,1:49.7,ハナ,---,14,501(-6),[地] 大山一男
11,12,7,13,ニイタカブレーブ,牡4,55,佐々木竹,1:50.8,6,---,11,453(-2),[地] 新貝一雄
12,13,2,3,サンノアボーイ,牡4,55,佐々木洋,1:51.0,3/4,---,15,473(-7),[地] 佐藤寿
13,14,1,1,メロディー,牝4,53,佐藤正晃,1:51.4,2,---,10,420(+6),[地] 佐藤寿
14,15,4,7,トサノテイオー,牡4,55,森下博,1:54.0,大,---,2,512(+2),[地] 田中美義
15,16,8,15,アイネスインター,牡4,55,藤村和生,1:54.2,1,---,16,450(-1),[地] 武森辰巳
