,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,9,ミューチャリー,牡3,58,御神本訓,2:09.8,,1.3,1.0,463(+3),[地] 矢野義幸
1,2,6,7,ハルディネロ,牡3,55,笹川翼,2:10.2,2,14.2,5.0,476(+1),[地] 荒山勝徳
2,3,1,1,マブイーグル,牡3,55,森泰斗,2:10.6,2,22.5,7.0,474(-4),[地] 阪本一栄
3,4,3,3,ケンゴッド,牡3,55,矢野貴之,2:11.0,2,13.9,4.0,470(+5),[地] 佐藤賢二
4,5,8,12,アエノエンペラー,牡3,55,坂井英光,2:11.3,1.1/2,11.7,3.0,460(0),[地] 的場直之
5,6,7,10,ホワイトヘッド,牡3,55,本橋孝太,2:11.9,3,7.9,2.0,518(-5),[地] 川島正一
6,7,6,8,アギト,牡3,55,左海誠二,2:12.4,2.1/2,78.5,9.0,478(+13),[地] 小久保智
7,8,5,5,ダストデビル,牡3,55,佐藤友則,2:13.0,3,193.4,11.0,474(+3),[地] 佐野謙二
8,9,5,6,オーシャンブラック,牡3,55,西啓太,2:13.6,3,172.5,10.0,538(+2),[地] 荒井朋弘
9,10,2,2,トドビエン,牡3,55,的場文男,2:13.6,クビ,16.7,6.0,483(+5),[地] 堀江仁
10,11,4,4,ルフィアンキック,牡3,55,有年淳,2:13.9,1.1/2,32.1,8.0,456(-4),[地] 栗田裕光
11,取,8,11,ゴールドプリンス,牡3,55,藤本現暉,,,---,,計不,[地] 渡辺和雄
