,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,リクレンジャー,牡5,55,早川順一,1:58.6,,---,1,434(-4),[地] 日野啓二
1,2,2,2,ニシネダイナ,牝6,54,加藤和博,1:58.8,3/4,---,4,413(-2),[地] 梅山誠
2,3,7,7,エントリー,牡6,54,小野三夫,2:00.2,7,---,9,488(+5),[地] 岡昭
3,4,7,8,トチノリズム,牡6,55,青木秀之,2:00.3,クビ,---,3,483(0),[地] 清水久夫
4,5,4,4,ノーザンボロー,牝5,50,米田真由,2:00.3,クビ,---,6,470(+3),[地] 飯田茂夫
5,6,6,6,デルマキングオー,牡5,53,水野貴史,2:01.1,4,---,2,500(-12),[地] 川嶋弘吉
6,7,8,10,カネショウノボル,牡5,53,木村芳晃,2:01.2,1/2,---,8,496(+5),[地] 佐藤正海
7,8,8,9,ダイチノホホエミ,牝6,54,大隅三喜,2:01.3,クビ,---,9,448(0),[地] 室井兼雄
8,9,5,5,エビスマウンテン,牡5,52,久保田政,2:01.8,2.1/2,---,5,524(+2),[地] 一倉昌行
9,10,1,1,ツルマイゴールド,牡7,53,森泰斗,2:02.3,2.1/2,---,7,448(-4),[地] 佐藤裕
