,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,エーシンモアオバー,牡7,57,岩田康誠,2:13.6,,5.4,4,503(-5),[西] 沖芳夫
1,2,8,11,ハタノヴァンクール,牡4,60,四位洋文,2:13.7,1/2,2.9,2,499(-5),[西] 昆貢
2,3,6,8,シビルウォー,牡8,58,内田博幸,2:13.7,ハナ,2.3,1,470(+4),[東] 戸田博文
3,4,5,5,フリートストリート,牡4,55,戸崎圭太,2:14.5,4,3.4,3,493(-11),[西] 角居勝彦
4,5,6,7,サミットストーン,牡5,54,吉原寛人,2:16.3,9,43.8,6,551(+5),[地] 加藤和義
5,6,5,6,ジャングルスマイル,牡7,54,平瀬城久,2:16.6,1.1/2,91.7,7,481(-7),[地] 金田一昌
6,7,7,10,コスモファントム,牡6,55,柴田大知,2:16.6,クビ,39.0,5,520(-6),[西] 宮徹
7,8,2,2,ハリマノワタリドリ,牡7,54,藤田弘治,2:16.9,1.1/2,433.7,10,474(-6),[地] 雑賀正光
8,9,3,3,タートルベイ,牡8,54,堀場裕充,2:17.0,1/2,360.6,9,512(+3),[地] 加藤和義
9,10,8,12,バイオレントナイト,牡7,54,尾島徹,2:17.5,2.1/2,534.9,12,453(-13),[地] 伊藤強一
10,11,1,1,マイネルエルフ,牡7,54,川添明弘,2:17.5,クビ,439.7,11,510(-4),[地] 別府真司
11,12,7,9,フレアリングメテオ,牡3,52,青柳正義,2:17.5,アタマ,330.9,8,468(+4),[地] 中川雅之
