,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,8,オヤシオ,牡2,52,平野優,1:19.3,,9.1,4,470(+4),[東] 谷原義明
1,2,4,7,エーシンジェイワン,牡2,55,内田博幸,1:19.4,クビ,2.5,1,522(-12),[西] 西園正都
2,3,2,3,サーストンサブリナ,牝2,51,小野寺祐,1:19.4,ハナ,6.0,2,458(-8),[東] 的場均
3,4,6,11,サザンブレイズ,牡2,55,酒井学,1:19.8,2.1/2,24.7,9,452(+4),[西] 加用正
4,5,5,9,サミットストーン,牡2,55,吉田豊,1:19.8,クビ,9.2,5,508(+6),[西] 森秀行
5,6,7,12,タビト,牡2,55,北村宏司,1:19.9,3/4,17.1,7,466(+4),[西] 白井寿昭
6,7,8,15,ケイアイカイト,牡2,55,勝浦正樹,1:20.0,クビ,32.3,10,466(+4),[東] 斎藤誠
7,8,2,2,イーグルカザン,牡2,55,三浦皇成,1:20.2,1.1/2,17.7,8,498(-2),[東] 伊藤大士
8,9,6,10,コスモイーチタイム,牡2,55,松岡正海,1:20.2,ハナ,76.8,14,418(+12),[東] 保田一隆
9,10,7,13,オーシャンフリート,牝2,54,柴原央明,1:20.4,1,12.4,6,474(-8),[西] 昆貢
10,11,4,6,アンジュヴォレ,牝2,54,柴山雄一,1:20.6,1.1/2,57.8,12,428(+4),[東] 土田稔
11,12,1,1,バルデュソワール,牝2,54,太宰啓介,1:20.8,1.1/2,72.6,13,482(+2),[東] 和田正道
12,13,3,5,リュウシンヒーロー,牡2,55,蛯名正義,1:21.4,3.1/2,40.8,11,454(+2),[東] 水野貴広
13,14,8,14,サンバホイッスル,牝2,54,田中博康,1:21.8,2.1/2,7.8,3,472(-8),[東] 和田正道
14,15,3,4,シルバーラビット,牡2,53,伊藤工真,1:25.5,大,284.8,15,486(-4),[東] 菅原泰夫
