,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,ハセノガルチ,牡7,57,五十嵐冬,1:50.5,,---,4,481(+4),[地] 出川克己
1,2,5,5,ケンチャム,牡5,57,佐藤隆,1:50.6,クビ,---,2,543(+5),[地] 川島正行
2,3,7,9,リガメエントキセキ,牡4,57,石崎隆之,1:51.4,4,---,1,482(+8),[地] 川島正行
3,4,6,8,エーピージュリアン,牡8,56,金子正彦,1:51.8,2,---,9,472(-5),[地] 三橋三吉
4,5,8,11,モンスター,牡6,57,見沢譲治,1:52.0,1,---,8,488(-2),[地] 長谷川三
5,6,4,4,デリケートワン,牡7,57,佐藤祐樹,1:52.2,1,---,6,465(+5),[地] 鈴木総介
6,7,2,2,ダイゴアルタス,牡7,57,田部和広,1:52.4,1,---,11,511(-3),[地] 宮下貴明
7,8,7,10,サンデーツヨシ,牡4,57,内田博幸,1:52.5,3/4,---,3,443(-3),[地] 赤間清松
8,9,1,1,ゼンノモトーレ,牡7,57,佐々木竹,1:52.5,クビ,---,5,486(-1),[地] 村上頼章
9,10,3,3,マイティスター,牡6,57,野口正宏,1:53.5,5,---,7,478(+3),[地] 土屋千賀
10,11,8,12,トミケンライデン,牡7,57,佐藤裕太,1:53.7,1,---,10,497(-1),[地] 川島正行
11,除,5,6,チトセシャンハイ,牡4,55,早田秀治,,,---,0,計不,[地] 川島正行
