,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,14,オンユアマーク,牡3,55,宮浦正行,1:56.6,,---,4,494(-1),[地] 福永二三
1,2,1,1,ベルモントオリーブ,牝3,54,石崎隆之,1:56.6,ハナ,---,1,485(-4),[地] 出川克己
2,3,2,2,クールアイバー,牡3,55,早田秀治,1:56.7,1/2,---,3,454(-2),[地] 高柳恒男
3,4,6,10,パワフルダンサー,牡3,55,的場文男,1:56.8,1/2,---,2,465(-5),[地] 寺田新太
4,5,6,9,ピットイン,牡3,55,金子正彦,1:57.0,1,---,8,465(-7),[地] 山崎尋美
5,6,4,5,コウギョウタイム,牡3,55,堀千亜樹,1:57.0,クビ,---,5,486(+2),[地] 鶴田憲吉
6,7,4,6,ペガサスライヒ,牡3,55,今野忠成,1:57.7,4,---,6,487(+2),[地] 辻野豊
7,8,3,4,アイチトウショウ,牝3,54,森下博,1:58.1,2,---,9,416(+4),[地] 佐々木国
8,9,3,3,ピナクルパール,牝3,54,張田京,1:59.1,5,---,11,437(+7),[地] 大山二三
9,10,5,8,イチブリージェント,牡3,55,見沢譲治,1:59.3,1,---,7,461(-3),[地] 五百蔵幸
10,11,8,13,セントレオナーズ,牡3,55,小安和也,1:59.5,1,---,14,449(-3),[地] 中村健二
11,12,7,12,ウィンブルボン,牡3,55,鷹見浩,1:59.7,1.1/2,---,13,468(+2),[地] 小野寺孝
12,13,7,11,ジョイフィールド,牡3,55,内田博幸,1:59.7,アタマ,---,10,472(+3),[地] 藤江昭徳
13,14,5,7,マスダシーザー,牡3,55,立花伸,2:01.4,9,---,11,434(+6),[地] 立花貢
