,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,9,ダノンジャスティス,セ5,56,倉兼育康,1:44.1,,1.7,1,499(+2),[地] 別府真司
1,2,5,5,サクラヘラクレス,牡6,56,赤岡修次,1:44.5,2,5.5,2,481(0),[地] 田中守
2,3,6,6,ダノングッド,牡9,56,畑中信司,1:45.1,3,22.0,6,532(+1),[地] 別府真司
3,4,7,7,モルトベーネ,牡9,56,宮川実,1:45.2,1/2,6.5,4,481(+4),[地] 打越勇児
4,5,7,8,ニューホープ,牡5,56,郷間勇太,1:45.2,クビ,5.8,3,445(-6),[地] 宮川浩一
5,6,1,1,ペガッソ,牡6,56,林謙佑,1:45.9,3,14.8,5,504(+1),[地] 工藤真司
6,7,2,2,アースグロウ,牝6,54,西森将司,1:46.0,1/2,59.3,8,444(+4),[地] 大関吉明
7,8,4,4,ロビンズソング,セ6,56,嬉勝則,1:46.6,3,128.8,10,529(+2),[地] 田中譲二
8,9,8,10,ファドーグ,セ10,56,佐原秀泰,1:47.8,6,127.9,9,483(-2),[地] 別府真司
9,10,3,3,メイショウハート,牡5,56,多田羅誠,1:47.8,アタマ,55.2,7,478(+4),[地] 松木啓助
