,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,8,アグネスデジタル,牡4,55,的場均,1:59.8,,---,3,444(0),[西] 白井寿昭
1,2,7,10,マイネルコンバット,牡4,55,大西直宏,2:00.1,1.1/2,---,4,454(-6),[東] 稲葉隆一
2,3,6,7,ブラウンシャトレー,牡4,55,安部幸夫,2:01.3,6,---,5,436(+6),[地] 国光徹
3,4,8,12,ミツアキサイレンス,牡4,55,川原正一,2:01.4,3/4,---,2,480(+1),[地] 粟津豊彦
4,5,5,5,アドマイヤタッチ,牡4,55,後藤浩輝,2:01.6,1.1/2,---,6,510(-4),[西] 小野幸治
5,6,5,6,レギュラーメンバー,牡4,55,松永幹夫,2:02.1,2.1/2,---,1,522(+2),[西] 山本正司
6,7,2,2,ケイオーデビル,牡4,55,岡部誠,2:02.2,1/2,---,7,506(+9),[地] 松村勇
7,8,8,11,ユウイチホマレ,牡4,55,吉田稔,2:03.2,5,---,8,460(-4),[地] 藤ヶ崎一
8,9,4,4,オオギリセイコー,牡4,55,北野真弘,2:03.9,3,---,9,522(-1),[地] 浜田隆憲
9,10,3,3,ボンバークイン,牝4,53,竹下太,2:04.1,1.1/2,---,11,428(+16),[地] 原口次夫
10,11,1,1,ミサキサンデー,牝4,53,丸野勝虎,2:08.3,大,---,10,440(-4),[地] 伊藤勝己
11,12,7,9,キムタツヘルメス,牡4,55,倉地学,2:11.0,大,---,12,464(+4),[地] 桜井今朝
