,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,シャドウパーティー,セ10,57,高橋悠里,0:59.5,,12.4,4,485(-3),[地] 三野宮通
1,2,6,6,ナリタスターワン,牡7,57,高松亮,0:59.7,1.1/2,2.6,1,483(-7),[地] 板垣吉則
2,3,8,10,ユイノルフィ,牡5,57,菅原辰徳,0:59.9,3/4,4.4,3,456(-5),[地] 千葉博次
3,4,6,7,ウインプラージュ,牝5,55,阿部英俊,0:59.9,アタマ,43.7,7,438(+2),[地] 三野宮通
4,5,7,9,アイアンクロー,セ4,57,南郷家全,1:00.0,1/2,54.2,9,441(+4),[地] 櫻田浩樹
5,6,2,2,スティンライクビー,セ7,57,岩本怜,1:00.1,3/4,2.6,2,471(-10),[地] 村上実
6,7,3,3,ペキノワ,牝4,55,山本聡哉,1:00.3,1.1/4,13.0,5,444(0),[地] 櫻田康二
7,8,7,8,マリーグレイス,牝3,55,坂口裕一,1:00.3,アタマ,101.0,10,407(+6),[地] 板垣吉則
8,9,1,1,ヒワラニ,牝6,55,塚本涼人,1:00.4,1/2,194.6,11,508(+3),[地] 佐藤雅彦
9,10,5,5,ロックオン,牡6,57,大坪慎,1:00.5,クビ,47.8,8,460(-4),[地] 橘友和
10,11,4,4,ダイワリベラル,牡8,57,菅原俊吏,1:02.2,10,24.2,6,523(-11),[地] 伊藤和
