,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,8,サンロアノーク,牡7,57,岡部誠,1:28.6,,1.5,1,486(+1),[地] 田中一巧
1,2,4,4,アドマイヤムテキ,牡10,57,細川智史,1:28.8,1.1/2,12.6,3,489(+1),[地] 角田輝也
2,3,8,10,プレイヤーズハイ,牡7,57,長谷部駿,1:29.4,3,69.5,8,476(+1),[地] 小牧毅
3,4,2,2,ロッキーブレイヴ,牡5,57,今井貴大,1:29.4,クビ,20.5,4,524(0),[地] 竹下直人
4,5,8,9,バウチェイサー,牡4,57,笹田知宏,1:29.7,1.1/2,2.8,2,495(+1),[地] 新子雅司
5,6,7,7,メイプルグレイト,牡8,57,中田貴士,1:29.8,クビ,23.6,5,511(-4),[地] 大山寿文
6,7,1,1,アスタークライ,牡9,57,加藤聡一,1:29.8,ハナ,215.4,9,466(0),[地] 大橋敬永
7,8,5,5,ウインオスカー,牡10,57,丸野勝虎,1:30.0,1,235.7,10,517(+1),[地] 倉地学
8,9,3,3,マーミンラブ,牝4,55,高橋悠里,1:30.0,クビ,64.8,7,454(0),[地] 栗本陽一
9,10,6,6,アイメイドイット,牝7,55,青柳正義,1:30.3,1.1/2,26.4,6,445(+1),[地] 沖田明子
