,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,6,ディアジーナ,牝2,54,四位洋文,1:31.0,,4.3,2,468(0),[東] 田村康仁
1,2,8,14,アイディンパワー,牡2,54,藤田伸二,1:31.4,2.1/2,5.2,4,460(0),[西] 本田優
2,3,1,1,ウインリーズン,牡2,54,安藤勝己,1:31.5,3/4,3.1,1,442(+2),[東] 加藤征弘
3,4,7,11,ヴァンエボン,牡2,54,小林徹弥,1:31.6,クビ,23.0,8,482(-4),[西] 山内研二
4,5,2,2,ラヴェリータ,牝2,54,長谷川浩,1:31.6,ハナ,21.9,6,484(-20),[西] 松元茂樹
5,6,3,3,ドリームクェーサー,牡2,54,池添謙一,1:32.0,2.1/2,4.6,3,452(-4),[西] 西浦勝一
6,7,5,7,ヨイチラブソング,牡2,52,三浦皇成,1:32.0,ハナ,10.4,5,464(-10),[東] 菅原泰夫
7,8,6,10,マキノワールド,牡2,54,大野拓弥,1:32.0,クビ,154.0,12,446(-6),[東] 土田稔
8,9,4,5,メジロデューチン,牡2,53,北村友一,1:32.1,クビ,111.7,11,418(-8),[東] 高橋裕
9,10,8,13,スマイルミッキー,牡2,54,横山典弘,1:32.3,1.1/4,22.9,7,474(+2),[西] 松永幹夫
10,11,6,9,スズカフレーム,牡2,54,芹沢純一,1:32.7,2.1/2,81.2,10,462(0),[西] 橋田満
11,12,3,4,ヨシインゾーン,牡2,54,武幸四郎,1:32.7,クビ,46.9,9,460(-4),[東] 嶋田潤
12,13,5,8,コード,牡2,51,荻野琢真,1:32.9,1.1/4,163.7,13,466(-2),[東] 高松邦男
13,14,7,12,マイネルヘリオス,牡2,54,津村明秀,1:33.4,3,227.4,14,440(+2),[東] 粕谷昌央
