,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,7,マッキーマックス,牡6,54.0,藤田伸二,3:30.3,,5.1,3,488(-10),[西] 藤原英昭
1,2,3,4,メジロトンキニーズ,牝4,50.0,吉田豊,3:30.7,2.1/2,16.9,7,498(0),[東] 高橋裕
2,3,8,15,トウカイトリック,牡4,54.0,芹沢純一,3:30.8,クビ,19.8,9,430(-4),[西] 松元省一
3,4,7,13,ハイフレンドトライ,牡6,53.0,小林淳一,3:31.5,4,19.1,8,484(0),[東] 根本康広
4,5,7,12,ファストタテヤマ,牡7,57.5,勝浦正樹,3:31.6,1/2,15.7,6,470(-2),[西] 安田伊佐
5,6,6,11,ハイアーゲーム,牡5,56.0,内田博幸,3:31.8,1,4.7,2,526(-6),[東] 大久保洋
6,7,2,3,フサイチアウステル,牡4,56.0,ペリエ,3:32.0,1,3.0,1,478(0),[西] 池江泰寿
7,8,5,8,ゴーウィズウィンド,牡7,53.0,松岡正海,3:32.0,ハナ,111.2,14,468(-4),[東] 国枝栄
8,9,2,2,シャドウビンテージ,牡6,55.0,田中勝春,3:32.8,5,22.9,10,492(-10),[東] 河野通文
9,10,5,9,オペラシチー,牡5,57.0,佐藤哲三,3:33.0,1.1/4,11.1,4,496(0),[西] 佐々木晶
10,11,3,5,ルーベンスメモリー,牡6,55.0,柴田善臣,3:34.7,大,13.4,5,480(-2),[東] 高橋祥泰
11,12,1,1,ブリットレーン,牡7,53.0,後藤浩輝,3:35.4,4,40.6,12,500(0),[東] 加賀武見
12,13,8,14,アンドゥオール,牡7,57.0,松永幹夫,3:38.0,大,35.7,11,478(-10),[西] 長浜博之
13,14,6,10,ダイワキングコン,牡4,53.0,北村宏司,3:38.8,5,164.3,15,458(0),[東] 増沢末夫
14,15,4,6,シェイクマイハート,牡6,54.0,バルジュ,3:39.3,3,82.9,13,484(0),[東] 二ノ宮敬
