,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,オペラダンシング,牡2,54,福永祐一,1:22.5,,6.9,3,444(+4),[東] 尾形充弘
1,2,6,8,メジャーアスリート,牡2,54,蛯名正義,1:22.8,1.3/4,1.5,1,486(-4),[東] 高木登
2,3,8,11,タケデンザビエル,牝2,54,田中勝春,1:22.8,ハナ,13.3,4,454(-10),[東] 嶋田潤
3,4,1,1,エステージャ,牝2,54,田辺裕信,1:23.0,1,17.5,6,420(+6),[東] 菊川正達
4,5,5,6,コスモソウタ,牡2,54,松岡正海,1:23.1,1/2,6.6,2,438(-4),[東] 水野貴広
5,6,3,3,ジークジオン,牡2,54,石橋脩,1:23.1,クビ,26.5,7,460(-10),[西] 加用正
6,7,7,10,フォルテリコルド,牡2,54,村田一誠,1:23.5,2.1/2,35.1,8,508(+8),[東] 古賀史生
7,8,5,5,トウショウコマンド,牡2,54,柴田善臣,1:23.6,3/4,15.1,5,470(-4),[東] 保田一隆
8,9,7,9,マイネルプレジャー,牡2,54,中谷雄太,1:24.1,3,73.1,9,472(-4),[東] 高橋祥泰
9,10,4,4,プレジャーサイン,牡2,54,武士沢友,1:24.3,1.1/4,367.3,12,468(-10),[東] 斎藤誠
10,11,6,7,ジョイフルワールド,牡2,54,中舘英二,1:24.4,3/4,78.0,10,426(-6),[東] 武藤善則
11,12,8,12,ブリッサ,牝2,54,柴田大知,1:24.8,2.1/2,269.9,11,464(-4),[東] 斎藤誠
