,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,8,グッドヒューマー,セ9,56,宮川実,1:29.0,,5.8,4,480(-7),[地] 打越勇児
1,2,8,10,アメージングラン,牡6,56,永森大智,1:29.9,4,4.3,3,523(+2),[地] 打越勇児
2,3,3,3,ワールドリング,牡5,56,林謙佑,1:30.5,3,2.9,1,514(-2),[地] 別府真司
3,4,2,2,アンティキティラ,牝4,54,畑中信司,1:30.5,ハナ,15.0,5,490(-5),[地] 別府真司
4,5,6,6,コパノフランシス,牝4,54,吉原寛人,1:30.6,クビ,3.0,2,461(+1),[地] 田中守
5,6,5,5,ジャッキー,牡9,56,佐原秀泰,1:31.0,2,127.8,9,496(-4),[地] 那俄性哲
6,7,4,4,エイシンビジョン,牡10,56,赤岡修次,1:31.1,1/2,16.9,6,477(-2),[地] 田中守
7,8,1,1,ヴェレノ,牝4,54,上田将司,1:31.2,クビ,32.1,7,439(0),[地] 宮川真衣
8,9,7,7,ハルノインパクト,牡5,56,郷間勇太,1:32.4,6,76.5,8,494(-4),[地] 宮路洋一
9,10,8,9,カナデルスター,牝8,54,井上瑛太,1:32.6,1,353.4,10,477(+3),[地] 川野勇馬
