,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,6,ラヴァリーオステル,牡5,56,今井貴大,1:29.2,,6.3,3,527(+3),[地] 円田修
1,2,7,10,ナムラジャーナル,牡4,56,岡部誠,1:29.3,クビ,3.5,2,486(-6),[地] 宮本仁
2,3,6,7,ケントリュウコウ,牡5,56,大畑雅章,1:30.3,5,1.9,1,481(+2),[地] 今津博之
3,4,1,1,ウィングヴェール,牝6,51,木之前葵,1:30.4,1/2,69.5,8,430(+3),[地] 錦見勇夫
4,5,8,11,ウォーターカリブ,牝4,54,兒島真二,1:30.5,1/2,13.6,6,492(-1),[地] 塚田隆男
5,6,5,5,ゼニスパワー,牡5,56,宇都英樹,1:30.8,1.1/2,7.0,4,469(-6),[地] 角田輝也
6,7,7,9,スズマーシャル,牡7,56,友森翔太,1:30.8,クビ,33.6,7,483(+9),[地] 安部弘一
7,8,8,12,エアガルニエ,牝7,51,山下雅之,1:30.8,アタマ,235.2,11,446(-2),[地] 安部弘一
8,9,3,3,ダイワコンフォート,牡5,56,柿原翔,1:31.1,1.1/2,11.6,5,489(0),[地] 角田輝也
9,10,2,2,コロニアルペガサス,牝6,54,大原浩司,1:31.2,1/2,203.8,9,492(-3),[地] 笹野博司
10,11,6,8,モエレサンライズ,牡8,56,丸山真一,1:32.1,4,203.8,9,452(+1),[地] 安部弘一
11,12,4,4,デルマジョン,牡9,56,山田祥雄,1:32.1,アタマ,254.8,12,480(-1),[地] 竹之下昭
