,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,6,ワークアンドラブ,牡6,58,笹川翼,1:40.1,,2.0,1,476(+3),[地] 荒山勝徳
1,2,7,8,クロスケ,牡6,57,真島大輔,1:40.7,3,5.2,3,466(+2),[地] 柏木一夫
2,3,4,4,ディアライゼ,セ7,53,森泰斗,1:40.8,3/4,3.6,2,524(+4),[地] 武井和実
3,4,6,7,ミスディレクション,セ7,57,的場文男,1:40.9,クビ,11.8,4,498(+8),[地] 上杉昌宏
4,5,8,10,サルサレイア,牝5,55,町田直希,1:41.1,1.1/4,18.2,6,495(+2),[地] 内田勝義
5,6,1,1,サブノクロヒョウ,牡8,57,矢野貴之,1:41.5,2,13.4,5,492(0),[地] 阪本一栄
6,7,8,11,センプレフォール,牡7,55,有年淳,1:41.9,2,42.7,8,441(-1),[地] 米田英世
7,8,2,2,テルペリオン,牡7,57,藤本現暉,1:41.9,ハナ,178.8,9,533(+6),[地] 高橋清顕
8,9,5,5,ドーヴァー,牡8,57,東原悠善,1:42.0,3/4,226.8,10,504(+2),[地] 久保田信
9,10,7,9,ナイトオブナイツ,牡8,57,千田洋,1:43.0,5,395.8,11,463(+6),[地] 渡辺和雄
10,11,3,3,グランドロワ,牡7,57,本橋孝太,1:43.2,3/4,23.3,7,504(+4),[地] 中道啓二
