,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,10,セラフィックコール,牡3,54,Ｍ．デム,1:52.4,,2.1,1,530(+10),[西] 寺島良
1,2,6,12,アイブランコ,牡6,54,柴田善臣,1:53.0,3.1/2,64.0,10,520(+2),[東] 中野栄治
2,3,5,9,オーロイプラータ,牡3,55,団野大成,1:53.2,1.1/4,6.0,3,540(-4),[西] 宮本博
3,4,2,4,エルソール,牝5,52,荻野極,1:53.3,1/2,97.4,13,446(+10),[西] 池江泰寿
4,5,2,3,ジャスパーグレイト,牡4,58,川田将雅,1:53.4,3/4,4.1,2,486(+10),[西] 森秀行
5,6,4,8,ビオグラフィア,牡5,55,幸英明,1:53.4,アタマ,30.4,8,494(0),[西] 松下武士
6,7,8,16,シェパードボーイ,牡7,55,藤岡康太,1:53.5,クビ,60.1,9,448(-2),[西] 大久保龍
7,8,1,1,プリモスペランツァ,牡4,56,武豊,1:54.1,3.1/2,22.7,7,494(+8),[西] 中竹和也
8,9,7,14,アシタガアルサ,牡5,55,吉田隼人,1:54.4,1.3/4,73.7,11,456(-4),[東] 小笠倫弘
9,10,8,15,イイネイイネイイネ,牡4,53,田口貫太,1:54.7,1.3/4,152.8,16,450(-6),[西] 小崎憲
10,11,4,7,セレッソ,牝4,54,浜中俊,1:55.1,2.1/2,13.0,5,472(0),[西] 長谷川浩
11,12,1,2,クリノホノオ,牡6,54,藤岡佑介,1:55.1,クビ,145.1,15,486(+2),[西] 谷潔
12,13,3,6,オブジェダート,牡4,56,鮫島克駿,1:55.5,2.1/2,12.9,4,498(+2),[西] 橋口慎介
13,14,6,11,ヴェノム,牡5,52,酒井学,1:55.5,アタマ,107.5,14,548(+8),[東] 天間昭一
14,15,7,13,コパノリッチマン,牡6,55,松若風馬,1:55.5,クビ,87.3,12,512(0),[西] 村山明
15,16,3,5,テーオードレフォン,牡4,56,古川吉洋,1:56.0,3,20.6,6,480(-4),[西] 梅田智之
