,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,サルサディオーネ,牝4,51,池添謙一,1:51.8,,5.3,3,506(0),[西] 羽月友彦
1,2,4,4,ナムラミラクル,牡5,54,藤懸貴志,1:51.8,ハナ,6.2,4,482(+6),[西] 杉山晴紀
2,3,6,7,ローズプリンスダム,牡4,56,石川裕紀,1:52.1,2,4.6,2,456(-4),[東] 畠山吉宏
3,4,1,1,リアファル,牡6,57,石橋脩,1:52.3,1.1/4,4.4,1,520(-2),[西] 音無秀孝
4,5,5,6,アルタイル,牡6,57,田中勝春,1:53.0,4,9.6,6,488(-6),[東] 手塚貴久
5,6,3,3,マイネルバサラ,牡5,57,柴田大知,1:53.1,3/4,9.7,7,476(+1),[東] 松山将樹
6,7,5,5,サクラルコール,牡7,53,北村宏司,1:53.3,1,32.6,9,488(-6),[東] 田島俊明
7,8,8,12,オールマンリバー,牡6,54,三浦皇成,1:54.2,5,14.5,8,500(-4),[西] 五十嵐忠
8,9,8,11,ナムラアラシ,牡5,57,津村明秀,1:54.4,1.1/4,8.8,5,536(+12),[西] 牧田和弥
9,10,7,10,クラリティスカイ,牡6,56,木幡巧也,1:54.5,1/2,157.2,12,494(0),[東] 斎藤誠
10,11,7,9,ドラゴンバローズ,牡6,54,佐藤友則,1:54.6,クビ,68.3,11,492(-4),[西] 渡辺薫彦
11,12,6,8,レーヴミストラル,牡6,57,大野拓弥,1:55.1,3,38.6,10,496(+2),[西] 高野友和
