,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,オールラウンド,牡7,56,永森大智,1:25.8,,3.9,2,483(0),[地] 別府真司
1,2,6,6,ローブトウショウ,牝7,53,松木大地,1:26.3,2.1/2,41.7,9,444(+3),[地] 雑賀秀介
2,3,1,1,タルトフリュイ,牝4,54,赤岡修次,1:26.4,クビ,2.2,1,452(-1),[地] 工藤真司
3,4,8,9,コスモウインド,牡6,56,林謙佑,1:26.7,1.1/2,5.4,3,486(-2),[地] 田中守
4,5,7,8,ドレスアフェアー,牡11,56,山頭信義,1:26.8,クビ,28.1,7,446(-3),[地] 田中守
5,6,4,4,マイネルテゾーロ,牡8,56,山崎雅由,1:27.2,2,43.4,10,487(0),[地] 那俄性哲
6,7,5,5,マオウ,牡5,56,石本純也,1:27.3,クビ,32.7,8,486(-7),[地] 西山裕貴
7,8,3,3,マコトグラディウス,牡5,56,大澤誠志,1:27.3,クビ,24.7,6,470(-3),[地] 川野勇馬
8,9,2,2,ツリーポケット,牡8,56,西森将司,1:27.7,2,10.5,5,475(+3),[地] 別府真司
9,10,7,7,ラグーンシティー,牝6,53,別府真衣,1:27.9,1,8.1,4,459(-7),[地] 炭田健二
