,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,11,レマーズガール,牝6,57.5,岩田康誠,1:52.2,,5.5,4,485(+7),[西] 湯浅三郎
1,2,4,6,トーセンジョウオー,牝5,56.0,内田博幸,1:53.4,6,14.4,7,537(+33),[地] 川島正行
2,3,7,12,グレイスティアラ,牝3,56.0,田中勝春,1:53.4,ハナ,3.2,1,463(+6),[東] 手塚貴久
3,4,3,4,グリンセレブ,牝5,53.0,今野忠成,1:53.5,3/4,31.4,8,499(0),[地] 佐藤賢二
4,5,5,8,テンセイフジ,牝4,54.0,酒井忍,1:53.6,クビ,57.5,9,462(-10),[地] 八木正雄
5,6,1,1,クインオブクイン,牝4,52.0,浜口楠彦,1:53.7,1/2,70.4,10,400(-2),[地] 松原義夫
6,7,6,10,レイナワルツ,牝6,54.0,兒島真二,1:53.7,アタマ,107.6,12,522(0),[地] 瀬戸口悟
7,8,6,9,グラッブユアハート,牝6,57.0,安藤勝己,1:53.9,3/4,5.1,3,471(+3),[東] 畠山吉宏
8,9,3,3,アウスレーゼ,牝4,54.0,真島大輔,1:54.0,1/2,9.8,6,460(-6),[地] 阪本一栄
9,10,5,7,サイレントエクセル,牝3,54.0,板垣吉則,1:54.4,2,4.7,2,443(-8),[地] 千葉博
10,11,2,2,ショウナンシャトー,牝7,52.0,左海誠二,1:54.6,3/4,248.3,14,466(-3),[地] 渡辺薫
11,12,8,13,マキノチーフ,牝3,52.0,繁田健一,1:54.6,クビ,76.3,11,499(+11),[地] 稲葉道行
12,13,4,5,コイウタ,牝3,55.0,横山典弘,1:55.5,5,5.8,5,474(+8),[東] 奥平雅士
13,14,8,14,エトワールフルーヴ,牝6,52.0,山田信大,1:55.6,クビ,147.8,13,442(-2),[地] 高岩孝敏
