,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,15,タカイチジャンポケ,牡4,56,的場文男,1:57.1,,2.2,1,486(-3),[地] 市村誠
1,2,3,5,ベストウィッシュ,牡4,56,本橋孝太,1:57.5,2,22.5,7,570(+3),[地] 荒山勝徳
2,3,4,7,キタノイットウセイ,牡3,56,真島大輔,1:57.5,クビ,13.2,4,515(+9),[地] 月岡健二
3,4,1,2,シルクスコーピオン,牡4,56,柏木健宏,1:57.7,1.1/4,13.5,5,494(+10),[地] 佐野謙二
4,5,5,9,サンセベリア,牝5,54,御神本訓,1:58.4,3.1/2,5.0,3,513(-1),[地] 鈴木啓之
5,6,6,12,シンワハーツクライ,牡5,56,矢野貴之,1:58.9,2.1/2,46.9,14,450(+3),[地] 上杉昌宏
6,7,7,14,ロットトゥウィン,セ5,56,吉原寛人,1:58.9,クビ,38.3,12,491(-2),[地] 堀千亜樹
7,8,2,4,スーパートレンディ,牡3,56,服部茂史,1:59.0,クビ,46.2,13,459(-4),[地] 阪本一栄
8,9,5,10,ネオビバリー,牡4,56,遠藤健太,1:59.2,1,156.6,16,468(+1),[地] 寺田新太
9,10,7,13,マイソールネスト,牡4,56,森泰斗,1:59.2,アタマ,4.3,2,472(+1),[地] 佐宗応和
10,11,6,11,クリノチョモラーリ,牝3,54,町田直希,1:59.2,ハナ,29.3,9,482(-4),[地] 松浦裕之
11,12,1,1,ボーメック,牡3,56,楢崎功祐,1:59.7,2.1/2,24.3,8,486(+9),[地] 沢佳宏
12,13,8,16,ドロダンゴ,牡3,54,張田昂,2:00.0,1.1/2,35.1,10,490(+7),[地] 堀千亜樹
13,14,3,6,バンダムチョッパー,牡7,56,桑村真明,2:00.0,アタマ,131.4,15,453(-1),[地] 藤田輝信
14,15,4,8,ガレノス,牡4,56,有年淳,2:00.8,4,37.1,11,541(-11),[地] 鷹見浩
15,16,2,3,アメリカンサンダー,牡3,56,山崎誠士,2:01.1,1.1/2,21.9,6,483(+7),[地] 米田英世
