,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,プレシャスエース,牡7,56,山本聡哉,1:26.2,,2.7,1,527(-3),[地] 櫻田康二
1,2,8,10,タイセイブラスト,牡7,56,高松亮,1:26.5,2,3.7,3,523(-4),[地] 佐藤雅彦
2,3,8,9,リュウノヴィグラス,牡6,56,菅原辰徳,1:27.1,4,52.7,9,487(-5),[地] 板垣吉則
3,4,5,5,シャドウパーティー,セ11,56,高橋悠里,1:27.5,2.1/2,15.3,5,500(-7),[地] 三野宮通
4,5,1,1,ミスターシーバス,牡6,56,坂口裕一,1:27.6,1/2,33.8,8,472(0),[地] 菅原勲
5,6,3,3,グランユニヴェール,牡7,56,鈴木祐,1:27.9,1.1/2,26.6,7,520(+6),[地] 櫻田康二
6,7,7,7,ロジストーム,牡7,56,阿部英俊,1:27.9,アタマ,6.9,4,545(-1),[地] 千葉幸喜
7,8,7,8,イーグルカザン,牡12,56,大坪慎,1:28.4,3,128.5,10,525(-1),[地] 橘友和
8,9,4,4,サインズストーム,牡7,56,岩本怜,1:28.5,3/4,20.1,6,531(+2),[地] 石川栄
9,10,6,6,アキトクレッセント,牡8,56,山林堂信,1:29.5,6,3.6,2,499(-12),[地] 飯田弘道
