,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,レッドカード,牝2,54,井上俊彦,1:14.5,,34.3,7,502(+4),[地] 林和弘
1,2,4,4,カスタムオーダー,牡2,55,宮崎光行,1:14.6,1/2,1.9,1,486(0),[地] 堂山芳則
2,3,8,11,エイシンダンシャク,牡2,55,阪野学,1:14.7,クビ,6.7,4,428(-2),[地] 田中正二
3,4,6,7,ジェネラルエリア,牝2,54,服部茂史,1:14.7,クビ,6.0,3,472(+12),[地] 田中淳司
4,5,5,5,ケリー,牝2,54,石川倭,1:14.9,1,35.0,8,488(+4),[地] 米川昇
5,6,7,9,ギエムボレロ,牝2,54,落合玄太,1:15.0,クビ,11.0,5,432(-4),[地] 山口竜一
6,7,1,1,ネクサスエッジ,牝2,54,阿部龍,1:15.0,クビ,5.7,2,452(+4),[地] 田中淳司
7,8,7,8,リコーシーウルフ,牡2,55,五十嵐冬,1:15.3,1.1/2,53.3,9,480(+4),[地] 川島洋人
8,9,3,3,エラボレート,牡2,55,井上幹太,1:15.7,2,92.0,11,442(+14),[地] 山口竜一
9,10,6,6,フロイデプリマ,牝2,54,桑村真明,1:15.7,クビ,20.2,6,480(+16),[地] 角川秀樹
10,11,8,10,スイートティアラ,牝2,54,松井伸也,1:16.9,6,62.1,10,428(+4),[地] 斉藤正弘
