,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,10,フェラーリピサ,牡4,57,岩田康誠,1:42.9,,5.0,3,500(0),[西] 白井寿昭
1,2,6,7,トーセンブライト,牡7,56,藤岡佑介,1:43.1,1.1/4,14.1,7,490(-3),[東] 加藤征弘
2,3,5,5,エアアドニス,牡6,56,松田大作,1:43.4,2,34.9,8,500(+8),[東] 伊藤正徳
3,4,1,1,メイショウトウコン,牡6,58,藤田伸二,1:43.4,クビ,2.7,1,466(+4),[西] 安田伊佐
4,5,7,9,マコトスパルビエロ,牡4,56,安藤勝己,1:43.7,2,9.0,4,520(0),[西] 鮫島一歩
5,6,6,8,ドラゴンファイヤー,牡4,57,福永祐一,1:43.7,ハナ,9.4,5,470(+6),[東] 久保田貴
6,7,2,2,アドマイヤスバル,牡5,56,村田一誠,1:43.8,クビ,4.9,2,512(-8),[西] 中尾秀正
7,8,8,12,ニシノナースコール,牝6,54,横山典弘,1:44.5,4,39.2,11,456(+14),[東] 尾形充弘
8,9,3,3,ナナヨーヒマワリ,牡7,57,小原義之,1:44.7,1.1/2,37.2,9,518(-2),[西] 小原伊佐
9,10,5,6,メイショウサライ,牡7,56,武豊,1:45.0,2,39.2,10,470(+12),[西] 増本豊
10,11,4,4,コンゴウリキシオー,牡6,57,和田竜二,1:45.0,アタマ,13.7,6,516(+10),[西] 山内研二
11,12,8,11,サンダルフォン,牡5,56,古川吉洋,1:45.8,5,77.2,12,526(-6),[西] 松永幹夫
