,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,8,リワードアンヴァル,牡6,56,赤岡修次,2:07.9,,2.6,2,523(-4),[地] 雑賀正光
1,2,3,3,ダノンロイヤル,牡7,56,畑中信司,2:08.3,2,2.0,1,541(+7),[地] 別府真司
2,3,2,2,サンライズナイト,牡7,56,塚本雄大,2:08.4,3/4,21.4,4,500(0),[地] 松木啓助
3,4,5,5,エースウィズ,牝8,54,山崎雅由,2:10.0,8,170.7,10,500(+4),[地] 田中譲二
4,5,8,11,エイコーン,牡7,55,岡遼太郎,2:10.0,クビ,4.2,3,478(+10),[地] 中西達也
5,6,6,6,エムオーグリッタ,牡8,56,永森大智,2:10.1,1/2,85.0,8,491(+3),[地] 雑賀正光
6,7,6,7,レイトブルーミング,牝6,54,宮川実,2:10.7,3,42.9,6,476(+5),[地] 宮路洋一
7,8,7,9,ボンモマン,牡5,56,妹尾浩一,2:10.9,1,74.7,7,489(-1),[地] 西山裕貴
8,9,8,10,リュウノゾロ,セ5,56,郷間勇太,2:11.7,4,36.5,5,497(-1),[地] 国澤輝幸
9,10,1,1,メンターモード,セ8,56,井上瑛太,2:12.0,1.1/2,275.3,11,494(-11),[地] 宮川浩一
10,11,4,4,セイウンオフロード,牡6,56,岡村卓弥,2:12.1,クビ,115.1,9,497(-1),[地] 工藤真司
