,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,ビーインラプチャー,牝6,53,笹川翼,1:42.7,,2.4,1,442(-8),[地] 小久保智
1,2,6,6,シンキングマシーン,セ7,57,中野省吾,1:42.7,クビ,6.7,4,501(+2),[地] 佐藤裕太
2,3,7,8,ナガラキコウシ,牡4,55,繁田健一,1:43.2,2.1/2,2.9,2,460(+4),[地] 玉井昇
3,4,7,9,キスミープリンス,牡8,57,坂井英光,1:43.4,1,27.6,7,470(-4),[地] 小久保智
4,5,3,3,コーリンギデオン,牡7,57,森泰斗,1:43.4,クビ,18.6,5,472(0),[地] 川村守男
5,6,6,7,クラトイトイトイ,牝3,53,内田利雄,1:44.1,4,6.5,3,470(+3),[地] 矢野義幸
6,7,2,2,オベロンホワイト,牡6,57,高橋利幸,1:44.3,1,31.3,8,452(-2),[地] 函館一昭
7,8,5,5,メジャーアスリート,牡7,57,高橋哲也,1:44.5,1,49.6,9,525(+4),[地] 柘榴浩樹
8,9,8,11,スカイインテンス,牡7,57,町田直希,1:44.5,ハナ,20.5,6,495(-2),[地] 松代真
9,10,8,10,アメイジア,牡6,55,保園翔也,1:44.9,2,98.5,10,531(+5),[地] 冨田敏男
10,11,1,1,トレボーネ,セ8,57,橋本直哉,1:45.2,1.1/2,212.9,11,453(+12),[地] 川村守男
