,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,6,ウインガイル,セ5,56,松浦政宏,1:51.1,,---,1,489(-7),[地] 手嶋英治
1,2,7,9,ヤマカツキリシマ,牡4,56,田中学,1:51.2,3/4,---,4,493(0),[地] 岡田利一
2,3,2,2,ムテッポウ,牡5,56,北野真弘,1:51.2,ハナ,---,3,481(-2),[地] 斉藤裕
3,4,7,8,バードクン,牡3,55,大山真吾,1:51.5,1.3/4,---,5,489(+1),[地] 斉藤堯
4,5,4,4,スペシャルセブン,牝5,54,寺倉純慈,1:51.6,クビ,---,10,472(+26),[地] 大石省三
5,6,6,7,トーエイミシル,牡6,55,保利良平,1:51.9,2,---,8,486(+3),[地] 保利良次
6,7,5,5,ニシオアサティス,牡4,56,有馬澄男,1:52.3,2.1/2,---,7,492(+1),[地] 住吉朝男
7,8,1,1,ラウンドノート,牡8,55,寺地誠一,1:52.4,クビ,---,9,458(-3),[地] 寺地隆
8,9,8,11,ニューシーストリー,牡3,55,小牧毅,1:52.4,クビ,---,2,433(0),[地] 日紫喜浩
9,10,8,10,ミハラエンペラー,牡4,56,永島太郎,1:52.8,2.1/2,---,11,524(-1),[地] 謝良文
10,11,3,3,トサノマジック,牡3,55,木村健,1:53.0,1.1/4,---,6,497(+9),[地] 上田二郎
