,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,6,タービランス,牡7,57,山崎誠士,2:10.2,,1.9,1,534(-1),[地] 水野貴史
1,2,7,11,バンズーム,牡9,57,岡村健司,2:10.2,ハナ,87.0,10,481(-3),[地] 佐藤裕太
2,3,2,2,クインズサターン,牡7,57,森泰斗,2:10.3,3/4,2.1,2,504(+18),[地] 佐藤博紀
3,4,4,5,シュテルングランツ,牡9,56,藤田凌,2:10.7,2,81.8,9,489(+6),[地] 福田真広
4,5,8,13,ザイディックメア,牡8,55,Ｍ．ミシ,2:10.9,1,37.1,7,477(-1),[地] 山崎裕也
5,6,1,1,サブノクロヒョウ,牡7,57,藤本現暉,2:10.9,ハナ,16.3,3,496(0),[地] 阪本一栄
6,7,6,10,キングガンズラング,牡6,57,石崎駿,2:11.4,2.1/2,21.5,4,543(0),[地] 矢野義幸
7,8,3,4,プロトコル,牡9,57,酒井忍,2:11.9,2.1/2,93.7,11,533(+2),[地] 池田孝
8,9,6,9,カンムル,牡6,57,左海誠二,2:12.2,1.1/2,36.9,6,458(-4),[地] 小久保智
9,10,3,3,ガヤルド,牡9,53,張田昂,2:12.3,3/4,411.0,14,459(-2),[地] 林隆之
10,11,5,7,ジャーニーマン,牡7,57,真島大輔,2:12.5,3/4,35.8,5,504(-4),[地] 内田勝義
11,12,7,12,ムサシキングオー,牡11,54,大木天翔,2:12.9,2,300.4,13,507(+2),[地] 栗田泰昌
12,13,5,8,ブレーヴマン,牡8,55,矢野貴之,2:13.2,1.1/2,68.2,8,463(-2),[地] 河津裕昭
13,14,8,14,ミキノトランペット,牡6,57,橋本直哉,2:13.2,クビ,192.3,12,544(+3),[地] 平山真希
