,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,フジノテンビー,牡3,54,安藤勝己,1:31.0,,---,1,456(-6),[地] 中山義宣
1,2,8,9,レタセモア,牡3,54,安藤光彰,1:32.7,8,---,4,460(0),[地] 井上孝彦
2,3,8,10,ハナコスマイル,牝3,53,坂口重政,1:32.8,クビ,---,3,456(-2),[地] 原隆男
3,4,3,3,マルカデニーロ,牡3,54,川原正一,1:32.8,クビ,---,2,468(+2),[地] 伊藤強一
4,5,2,2,アーバントロフィー,牡3,54,山崎真輝,1:33.7,4,---,6,464(-4),[地] 高田勝良
5,6,7,8,ラッキーアンサー,牝3,53,片桐昭貢,1:34.3,3,---,10,442(+2),[地] 池田寛
6,7,5,5,コンセプトタイガー,牝3,53,水野淳平,1:34.5,1,---,8,424(0),[地] 加藤健
7,8,7,7,カメラメセン,牡3,54,青木達彦,1:36.4,9,---,8,478(0),[地] 柴田高志
8,9,6,6,フジノコンドル,牡3,54,東川公則,1:36.5,1/2,---,5,482(+6),[地] 後藤保
9,10,1,1,キヌガサソロン,牝3,53,岡部誠,1:37.0,2.1/2,---,7,446(+4),[地] 山下清春
