,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,10,ヤマニンウイスカー,牡6,56,伊藤工真,1:32.1,,397.4,18,502(-2),[西] 千田輝彦
1,2,6,11,シルクアーネスト,牡5,56,池添謙一,1:32.3,1,15.2,5,502(-2),[西] 池添兼雄
2,3,8,16,トーセンレーヴ,牡4,57,スミヨン,1:32.3,アタマ,2.6,1,466(-2),[西] 池江泰寿
3,4,7,13,クラレント,牡3,56,岩田康誠,1:32.3,クビ,3.3,2,482(+4),[西] 橋口弘次
4,5,3,5,モンストール,牡3,55,柴田善臣,1:32.5,1.1/4,36.9,11,474(+4),[東] 尾関知人
5,6,8,18,サンディエゴシチー,牡5,56,藤岡佑介,1:32.5,クビ,17.6,6,510(-4),[西] 作田誠二
6,7,6,12,ブライトライン,牡3,56,Ｍ．デム,1:32.5,アタマ,20.1,9,512(+4),[西] 鮫島一歩
7,8,7,15,スマイルジャック,牡7,57,内田博幸,1:32.6,クビ,11.7,3,500(+8),[東] 小桧山悟
8,9,7,14,ゴールスキー,牡5,56,ムーア,1:32.6,クビ,19.1,8,482(0),[西] 池江泰寿
9,10,2,4,レッドデイヴィス,セ4,57,浜中俊,1:32.7,クビ,23.1,10,482(-10),[西] 音無秀孝
10,11,1,2,ライブコンサート,セ8,56,武豊,1:32.7,クビ,69.9,13,482(+8),[西] 白井寿昭
11,12,4,7,セイクリッドバレー,牡6,56,三浦皇成,1:32.8,1/2,41.4,12,494(+2),[東] 高橋裕
12,13,2,3,ファイアーフロート,牡6,56,津村明秀,1:32.9,3/4,13.7,4,492(+14),[東] 小笠倫弘
13,14,4,8,オセアニアボス,牡7,56,石橋脩,1:33.1,1.1/2,156.0,14,502(+8),[西] 矢作芳人
14,15,5,9,アプリコットフィズ,牝5,54,蛯名正義,1:33.4,1.3/4,19.0,7,446(+4),[東] 小島太
15,16,3,6,ブレイブファイト,牡7,56,カラン,1:33.4,クビ,263.5,17,518(-4),[西] 藤原英昭
16,17,1,1,ロードバリオス,牡7,56,大野拓弥,1:33.7,1.3/4,227.5,16,456(+8),[東] 高柳瑞樹
17,18,8,17,アブソリュート,セ8,56,田中勝春,1:34.8,7,205.1,15,460(-2),[東] 宗像義忠
