,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,トニージェント,牡7,57,村上忍,2:06.8,,---,2,487(+2),[地] 村上実
1,2,5,5,シルクディヴァイン,牡7,57,村松学,2:07.0,1,---,4,494(-6),[地] 小西重征
2,3,6,6,エイシンコーバリス,牡7,57,板垣吉則,2:07.2,1.1/2,---,6,428(-10),[地] 小笠原義
3,4,8,9,バンケーティング,牡6,57,沢田盛夫,2:07.4,3/4,---,3,523(-5),[地] 平沢芳三
4,5,3,3,タイキシェンロン,牡6,57,菅原勲,2:07.6,1.1/4,---,1,520(-5),[地] 佐々木由
5,6,7,7,ジョウノブラボー,牡8,57,阿部英俊,2:07.9,1.1/2,---,7,500(+1),[地] 佐々木修
6,7,8,10,カシマハヤト,牡7,57,小林俊彦,2:08.3,2.1/2,---,5,497(-8),[地] 村上昌幸
7,8,7,8,ダイタクギンガ,牡8,57,関本淳,2:08.8,3,---,10,492(+1),[地] 熊谷昇
8,9,1,1,インターサクセス,牡8,57,佐々木忍,2:09.4,4,---,8,489(-11),[地] 桜田勝男
9,10,2,2,トラストカイリキー,牡7,57,大坪慎,2:16.2,大,---,9,516(+4),[地] 桜田勝男
