,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,13,タケデンジュリアス,牡4,56,吉永護,1:36.8,,9.3,3,484(0),[東] 元石孝昭
1,2,3,4,エアピエール,牡6,56,江田照男,1:37.0,1,25.4,7,470(+18),[東] 田村康仁
2,3,4,7,ゲイリーエクシード,牡5,57,小野次郎,1:37.1,3/4,72.4,13,504(+2),[西] 増本豊
3,4,5,8,シャンハイブルース,牡6,56,中舘英二,1:37.1,クビ,45.4,10,486(-12),[西] 土門一美
4,5,6,10,ホクトブルーバード,牝6,54,北村宏司,1:37.2,3/4,295.1,15,446(-4),[東] 久保田敏
5,6,8,14,バクシンヒーロー,牡6,56,後藤浩輝,1:37.3,1/2,11.5,5,490(+6),[東] 小林常泰
6,7,7,12,カリブカフェ,牡7,56,田中勝春,1:37.4,クビ,40.8,8,476(0),[東] 小島太
7,8,2,3,カネツフルーヴ,牡5,57,勝浦正樹,1:37.4,ハナ,1.8,1,540(0),[西] 山本正司
8,9,1,1,ジーティーボス,牡5,57,田面木博,1:37.5,1/2,42.0,9,570(0),[東] 吉永正人
9,10,2,2,ロッキーアピール,牡4,56,蛯名正義,1:37.5,ハナ,12.8,6,470(+10),[西] 松田国英
10,11,8,15,ワンダーウォーカー,牡4,56,清山宏明,1:37.6,1/2,50.9,11,490(-4),[西] 領家政蔵
11,12,4,6,スキャンボーイ,牡4,56,加藤和宏,1:37.6,クビ,65.4,12,480(0),[西] 池添兼雄
12,13,3,5,ナイスキングオー,牡5,57,横山典弘,1:37.9,1.3/4,11.4,4,534(-4),[西] 作田誠二
13,14,6,11,タマモアピール,牡5,57,柴田善臣,1:37.9,クビ,6.5,2,508(+6),[東] 伊藤圭三
14,15,5,9,トーヨーサンバ,牝4,54,ファロン,1:42.3,大,72.7,14,512(+21),[東] 萩原清
