,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,12,タイセイローマン,牡3,56,内田博幸,1:54.3,,3.5,2,490(-2),[東] 新開幸一
1,2,5,8,プレレフア,牡3,56,池添謙一,1:54.6,2,5.0,3,504(-2),[西] 松田博資
2,3,8,14,マイネルソウル,牡3,56,蛯名正義,1:54.7,クビ,2.3,1,488(+2),[東] 小野次郎
3,4,7,11,キネオスパーク,牡3,56,大野拓弥,1:54.8,3/4,10.3,4,492(-2),[東] 高木登
4,5,6,9,マイネルレーサー,牡3,56,柴田大知,1:55.5,4,28.1,7,466(+2),[東] 国枝栄
5,6,1,1,ダイメイサンデー,牡3,56,嘉藤貴行,1:55.6,3/4,82.5,9,458(-2),[東] 高橋義博
6,7,8,13,キンラン,牡3,56,安藤勝己,1:55.7,1/2,11.4,5,478(-4),[東] 戸田博文
7,8,4,6,リブストロング,牡3,56,武士沢友,1:56.0,2,110.3,10,460(+2),[東] 小桧山悟
8,9,5,7,ダブルピース,牡3,53,原田和真,1:56.6,3.1/2,269.9,13,482(0),[東] 畠山重則
9,10,2,2,クレバーエンペラー,牡3,56,田辺裕信,1:56.8,1.1/2,42.5,8,488(+2),[東] 小西一男
10,11,4,5,アンマリアトーレ,牝3,54,柴田善臣,1:57.3,3,24.6,6,528(+8),[東] 久保田貴
11,12,3,4,オマエニホレタ,牡3,56,木幡初広,1:58.6,8,153.7,11,538(-4),[東] 土田稔
12,13,3,3,スズカロイス,牡3,53,西村太一,1:59.6,6,167.9,12,466(-4),[東] 伊藤圭三
13,14,6,10,ウェイティングバー,牡3,53,嶋田純次,2:00.0,2.1/2,318.7,14,518(-2),[東] 和田正一
