,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,4,ピュアオーシャン,牡3,55,笹川翼,1:53.9,,3.0,1.0,514(+9),[地] 森下淳平
1,2,7,14,リープリングスター,セ4,55,的場文男,1:54.3,2,10.8,4.0,545(0),[地] 高野毅
2,3,4,7,マイネルアーリー,牡5,57,藤田凌,1:54.3,アタマ,5.5,3.0,542(+3),[地] 鷹見浩
3,4,4,8,アエノエンペラー,牡4,55,張田昂,1:54.5,1,15.6,6.0,471(+2),[地] 的場直之
4,5,7,13,ピアシングステア,牡8,57,有年淳,1:54.6,1/2,19.2,7.0,490(+1),[地] 鷹見浩
5,6,1,2,ゴールデンブレイヴ,牡7,57,矢野貴之,1:54.7,3/4,3.4,2.0,498(+2),[地] 藤田輝信
6,7,8,15,ウインアーカイヴス,牡6,55,御神本訓,1:54.8,1/2,14.4,5.0,500(-4),[地] 辻野豊
7,8,3,6,ステムパートナー,牡5,57,本田正重,1:54.8,アタマ,24.0,8.0,489(+3),[地] 佐宗応和
8,9,6,12,キャッスルクラウン,牡6,57,内田利雄,1:54.9,1/2,29.0,9.0,464(+3),[地] 渋谷信博
9,10,2,3,スペリオルシチー,牡6,57,山口達弥,1:55.0,1/2,37.2,11.0,476(+4),[地] 林正人
10,11,1,1,フレアリングダイヤ,牡5,57,本橋孝太,1:55.2,1,31.1,10.0,509(+3),[地] 市村誠
11,12,3,5,センプレフォール,牡6,57,桑村真明,1:55.3,クビ,268.4,14.0,448(+2),[地] 米田英世
12,13,5,10,デニストン,牡5,57,町田直希,1:55.4,3/4,111.4,13.0,511(-11),[地] 佐野謙二
13,14,8,16,ビーザライト,牡6,55,和田譲治,1:56.3,4,282.3,15.0,545(+4),[地] 的場直之
14,15,5,9,ショウブニデル,牡6,57,繁田健一,1:57.6,6,45.4,12.0,504(-5),[地] 庄子昭彦
15,除,6,11,ミヤジフランガン,牡5,57,森泰斗,,,---,,471(-9),[地] 三坂盛雄
