,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,ジャストアプローチ,牝5,53,平瀬城久,1:52.6,,38.3,7,413(-1),[地] 黒木豊
1,2,2,2,エイシンアサヒオー,牡5,55,米倉知,1:52.7,1/2,5.3,3,455(+6),[地] 松野勝己
2,3,3,3,ダイワカーメル,牡6,55,古性秀之,1:52.9,1,3.1,2,457(-2),[地] 岩切敏男
3,4,5,5,ジョウテンハンター,セ5,55,畑中信司,1:53.0,3/4,12.8,5,495(+1),[地] 高橋道雄
4,5,6,6,ハウプトローレ,牝5,53,粂川京利,1:53.6,3,44.7,8,467(+4),[地] 菅原欣也
5,6,7,7,マスカテール,牝5,53,中川雅之,1:53.9,1.1/2,9.0,4,445(+12),[地] 高橋道雄
6,7,8,9,カイジンクン,牡9,55,鬼束亮,1:54.1,1,13.4,6,469(-6),[地] 平床良博
7,8,1,1,レオブッシュ,セ6,55,藤田弘治,1:54.8,3,134.0,9,494(+4),[地] 奥十一
8,9,4,4,サムライクノイチ,牝5,53,竹田吉孝,1:55.2,2,134.0,9,474(0),[地] 中川一男
9,10,7,8,テイオープリンス,牡6,55,前野幸一,1:56.1,4,2.0,1,477(0),[地] 鈴木長次
