,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,5,エエヤン,牡3,56,Ｍ．デム,1:33.7,,5.2,2,482(-10),[東] 伊藤大士
1,2,8,15,ウンブライル,牝3,54,ルメール,1:33.9,1.1/4,13.7,5,472(-6),[東] 木村哲也
2,3,3,6,シャンパンカラー,牡3,56,内田博幸,1:34.0,クビ,22.6,7,504(+2),[東] 田中剛
3,4,7,14,モリアーナ,牝3,54,武藤雅,1:34.0,アタマ,8.0,3,468(-6),[東] 武藤善則
4,5,6,11,ミシシッピテソーロ,牝3,54,柴田大知,1:34.2,1.1/4,119.3,14,412(-6),[東] 畠山吉宏
5,6,1,2,ルミノメテオール,牝3,54,横山武史,1:34.2,アタマ,12.4,4,446(0),[東] 金成貴史
6,7,4,8,ドルチェモア,牡3,56,横山和生,1:34.3,3/4,1.7,1,482(+8),[西] 須貝尚介
7,8,6,12,ジョウショーホープ,牡3,56,荻野極,1:34.3,アタマ,104.2,13,458(-6),[西] 新谷功一
8,9,4,7,エイシンエイト,牝3,54,津村明秀,1:34.4,1/2,497.6,16,482(-3),[東] 田中剛
9,10,8,16,シーウィザード,牡3,56,武豊,1:34.5,クビ,60.0,10,474(-4),[東] 鹿戸雄一
10,11,7,13,メイクアスナッチ,牝3,54,戸崎圭太,1:34.5,ハナ,17.2,6,432(-4),[東] 武市康男
11,12,5,10,バグラダス,牡3,56,三浦皇成,1:34.7,1.1/4,55.1,9,476(-4),[東] 嘉藤貴行
12,13,1,1,ミスヨコハマ,牝3,54,石橋脩,1:34.8,1/2,172.1,15,456(-8),[東] 斎藤誠
13,14,5,9,オマツリオトコ,牡3,56,永野猛蔵,1:35.1,1.1/2,71.3,12,482(-2),[東] 伊藤圭三
14,15,2,4,サンライズジーク,牡3,56,坂井瑠星,1:36.0,5,42.9,8,502(+2),[西] 矢作芳人
15,16,2,3,ロードディフィート,牡3,56,田辺裕信,1:36.9,5,68.1,11,420(-8),[東] 和田勇介
