,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,ノースポリシー,牝3,53,村上忍,1:28.5,,---,2,425(-3),[地] 佐藤雅彦
1,2,7,9,アルスードアラジン,牡3,54,三野宮勇,1:28.9,2.1/2,---,1,449(+2),[地] 三野宮通
2,3,5,5,タカノエクシード,牝5,53,関本浩司,1:29.1,3/4,---,11,463(+5),[地] 志村文雄
3,4,3,3,キングマグワイア,セ8,55,沢田盛夫,1:29.2,1/2,---,10,463(-1),[地] 及川良春
4,5,8,11,ハートノユメ,牝6,53,葛山晃平,1:29.2,クビ,---,5,453(+6),[地] 三野宮通
5,6,7,10,ヤエザクラ,牝4,53,南郷家全,1:29.8,4,---,7,442(+2),[地] 城地藤男
6,7,4,4,カヌマツヨシ,牡6,52,皆川麻由,1:29.9,1/2,---,9,531(+10),[地] 千田知幸
7,8,8,12,ウメノオテンバ,牝3,53,須田英之,1:30.2,1.1/2,---,3,449(+3),[地] 千田知幸
8,9,6,7,ハルカナミチ,牡4,55,千葉淳志,1:30.4,1,---,6,455(+4),[地] 新田守
9,10,6,8,シングルトラック,牡6,55,阿部英俊,1:30.7,1.1/2,---,4,490(+5),[地] 佐々木修
10,11,1,1,モンテジュニア,牡3,55,村松学,1:31.0,1.3/4,---,7,464(-2),[地] 菅原右吉
11,12,5,6,シャネルジョーオー,牝3,50,高松亮,1:32.6,10,---,12,460(-1),[地] 遠藤陸夫
