,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,4,ゴールドプルーフ,牡8,57,丸野勝虎,2:26.5,アタマ,52.5,9.0,506(-1),[地] 今津勝之
1,2,1,2,プリエミネンス,牝6,55,藤田伸二,2:26.7,1.1/4,2.7,1.0,484(+1),[東] 伊藤圭三
2,3(降),5,9,ディーエスサンダー,牡4,57,勝浦正樹,2:26.5,,4.4,3.0,492(-2),[東] 藤原辰雄
3,4,2,3,ワンモアマイライン,牡5,57,石橋守,2:26.9,1.1/4,4.1,2.0,464(0),[西] 渡辺栄
4,5,6,12,ペルフェット,牡3,51,向山牧,2:27.2,1.3/4,14.9,6.0,506(+8),[西] 角居勝彦
5,6,4,7,ミツアキサイレンス,牡6,58,川原正一,2:27.3,3/4,8.1,4.0,502(-8),[地] 粟津豊彦
6,7,4,8,イシヤクマッハ,牡5,57,熊沢重文,2:27.5,1.1/2,91.7,12.0,454(-4),[西] 田所秀孝
7,8,3,6,カネトシオペラクン,牡6,57,柴原央明,2:27.6,3/4,58.0,10.0,518(+8),[西] 橋本寿正
8,9,3,5,アグネスブレイブ,牡4,57,松永幹夫,2:28.1,3,13.0,5.0,460(+8),[西] 長浜博之
9,10,5,10,ニシノハナグルマ,牝4,56,小林徹弥,2:28.3,1,90.6,11.0,462(-6),[東] 萱野浩二
10,11,7,14,エムエフファルコン,牡4,57,吉田稔,2:28.8,3,33.6,8.0,440(-10),[地] 角田輝也
11,12,7,13,ツルギセンタン,牝4,55,安田康彦,2:29.0,1.1/2,100.8,13.0,506(+8),[西] 安田伊佐
12,13,8,15,ホーマンキュート,牝4,55,飯田祐史,2:29.5,3,164.8,15.0,482(0),[西] 飯田明弘
13,14,1,1,コスモクロス,牡6,57,岩田康誠,2:29.6,クビ,119.3,14.0,466(-3),[地] 寺嶋正勝
14,15,6,11,ゲイリーエクシード,牡6,57,四位洋文,2:29.6,クビ,21.1,7.0,506(0),[西] 増本豊
15,除,8,16,アルアラン,牡7,58,本田優,,,---,,484(0),[西] 昆貢
