,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,5,マルヒロナッツオー,牡4,57,左海誠二,1:42.4,,2.0,1.0,545(+8),[地] 林正人
1,2,3,4,ハードクラップ,セ8,57,繁田健一,1:42.4,クビ,92.0,12.0,465(+3),[地] 佐藤賢二
2,3,7,12,グルームアイランド,牡7,57,御神本訓,1:42.4,ハナ,4.6,2.0,529(-8),[地] 渡辺和雄
3,4,6,10,クラトリガー,牡4,57,石崎駿,1:42.5,1/2,8.3,4.0,497(+1),[地] 矢野義幸
4,5,4,6,タイセイブラスト,牡5,55,町田直希,1:42.6,クビ,6.7,3.0,537(+1),[地] 山田信大
5,6,5,8,サトノクリエション,セ4,55,川島正太,1:42.9,1.1/2,33.8,8.0,513(+4),[地] 山下貴之
6,7,8,13,ハニームーン,牡6,57,和田譲治,1:43.2,1.1/2,45.5,10.0,494(0),[地] 山浦武
7,8,8,14,バースフォンテン,牡9,57,今野忠成,1:43.6,2,79.7,11.0,473(-5),[地] 波多野健
8,9,7,11,センティグレード,牡7,57,笹川翼,1:44.7,5,20.8,6.0,527(0),[地] 山田信大
9,10,2,2,ヤンキーソヴリン,セ8,57,本田正重,1:45.5,4,111.9,13.0,484(-7),[地] 佐藤裕太
10,11,6,9,モリデンルンバ,牡5,57,矢野貴之,1:46.1,3,22.8,7.0,531(-7),[地] 坂本昇
11,12,3,3,アサヤケ,牡7,57,澤田龍哉,1:46.4,1.1/2,41.6,9.0,575(+14),[地] 石井勝男
12,除,1,1,パーフェクトデイ,牡5,55,庄司大輔,,,---,,462(-2),[地] 川島正一
13,中,5,7,レインボーラヴラヴ,牝7,55,本橋孝太,,,13.9,5.0,474(+14),[地] 石井勝男
