,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,9,ルミナスウォリアー,牡9,56,赤岡修次,1:30.5,,1.4,1,477(-6),[地] 田中守
1,2,2,2,ホワイトソニック,牡6,56,林謙佑,1:31.7,6,9.1,4,473(0),[地] 田中譲二
2,3,7,8,ロイヤルアフェア,セ5,56,永森大智,1:31.7,ハナ,8.4,3,500(-2),[地] 工藤真司
3,4,4,4,ランスマン,セ5,56,岡村卓弥,1:31.8,1/2,4.2,2,546(+1),[地] 川野勇馬
4,5,3,3,モートゥス,牡5,52,濱尚美,1:32.4,3,29.8,5,504(-5),[地] 田中譲二
5,6,5,5,キングイマデショウ,牡8,56,山崎雅由,1:32.8,2,133.4,9,491(+1),[地] 国澤輝幸
6,7,6,6,カシマホープスター,牡7,55,多田羅誠,1:33.5,3,101.8,7,513(+1),[地] 工藤真司
7,8,7,7,トーセンミラクル,牡4,56,倉兼育康,1:34.4,4,124.5,8,442(+3),[地] 細川忠義
8,9,8,10,オールラウンド,牡9,56,大澤誠志,1:34.8,2,140.1,10,484(0),[地] 別府真司
9,10,1,1,ティアマト,牝5,54,西森将司,1:36.4,8,78.9,6,407(-4),[地] 田中譲二
