,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,4,アサカディフィート,セ9,57.5,小牧太,1:46.8,,22.8,10.0,524(-2),[西] 鶴留明雄
1,2,3,5,エイシンドーバー,牡5,56.0,蛯名正義,1:47.0,1.1/2,3.1,2.0,458(-6),[西] 湯浅三郎
2,3,4,8,マヤノライジン,牡6,56.0,池添謙一,1:47.1,3/4,10.1,3.0,482(+10),[西] 梅内忍
3,4,1,1,ナスノストローク,牡6,53.0,菊沢隆徳,1:47.2,1/2,21.7,9.0,520(+2),[西] 加用正
4,5,3,6,フォルテベリーニ,牡5,54.0,中舘英二,1:47.3,クビ,16.3,5.0,514(+2),[西] 加用正
5,6,4,7,テイエムプリキュア,牝4,51.0,芹沢純一,1:47.3,アタマ,85.2,14.0,480(-3),[西] 五十嵐忠
6,7,6,11,マルカシェンク,牡4,56.0,福永祐一,1:47.4,クビ,2.8,1.0,504(+2),[西] 瀬戸口勉
7,8,1,2,グロリアスウィーク,牡4,55.0,スボリッ,1:47.5,1/2,19.0,7.0,458(-4),[西] 音無秀孝
8,9,5,9,マチカネオーラ,牡5,56.0,ルメール,1:47.5,ハナ,14.3,4.0,480(+8),[西] 伊藤雄二
9,10,8,16,マイネルハーティー,牡5,54.0,赤木高太,1:47.6,クビ,107.4,15.0,494(+4),[西] 中村均
10,11,7,13,ツルマルヨカニセ,牡7,56.0,鮫島良太,1:47.8,1.1/4,35.1,12.0,490(-6),[西] 橋口弘次
11,12,2,3,スズノマーチ,牡7,55.0,塚田祥雄,1:47.8,クビ,26.2,11.0,504(+10),[東] 藤沢和雄
12,13,7,14,タガノデンジャラス,牡5,56.0,高田潤,1:48.2,2.1/2,65.9,13.0,454(-4),[西] 松田博資
13,14,5,10,ワンモアチャッター,牡7,57.0,ペリエ,1:48.2,クビ,17.5,6.0,454(-8),[西] 友道康夫
14,15,8,15,マヤノグレイシー,牡8,55.0,幸英明,1:49.1,5,19.4,8.0,484(+4),[西] 坂口正大
15,取,6,12,ペールギュント,牡5,56.0,上村洋行,,,---,,計不,[西] 橋口弘次
