,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,ゴライコウ,牡2,54,幸英明,1:55.6,,3.7,2,500(+6),[西] 新谷功一
1,2,2,2,ダイメイセブン,牡2,54,藤岡康太,1:56.1,3,8.2,4,478(+2),[西] 本田優
2,3,1,1,レッドマグナス,牡2,54,岡田祥嗣,1:57.1,6,10.8,5,478(-12),[西] 藤原英昭
3,4,7,7,ワインワインレッド,牡2,54,武豊,1:58.0,5,2.1,1,510(0),[西] 森秀行
4,5,4,4,ラキッシュ,牡2,50,永島まな,1:58.2,1.1/2,30.7,7,508(-2),[西] 平田修
5,6,5,5,ヨドノストロング,牡2,54,国分優作,1:58.5,1.1/2,65.2,8,466(+6),[西] 大根田裕
6,7,6,6,ファビーニョ,牡2,54,団野大成,1:58.7,1.1/4,24.2,6,530(-8),[西] 茶木太樹
7,8,8,8,マーレイン,牝2,54,秋山真一,1:58.7,アタマ,6.3,3,466(-6),[西] 高橋亮
