,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,6,マチカネワラウカド,牡6,58,石橋守,2:12.9,,---,3,471(+15),[西] 高橋隆
1,2,8,11,オースミジェット,牡6,57,四位洋文,2:13.0,1/2,---,1,519(-5),[西] 白井寿昭
2,3,5,5,ハカタビッグワン,牡5,56,安藤光彰,2:14.0,5,---,4,486(-6),[地] 飯干秀人
3,4,3,3,ゴールドプルーフ,牡5,56,丸野勝虎,2:14.5,2.1/2,---,5,500(+2),[地] 今津勝之
4,5,8,12,キョウトシチー,牡9,58,松永幹夫,2:14.5,ハナ,---,2,516(+4),[西] 中尾謙太
5,6,6,8,ファンドリリョウマ,牡7,56,和田竜二,2:14.5,クビ,---,6,476(-2),[西] 岩元市三
6,7,2,2,ビッグコマンド,牡5,56,桑野等,2:14.9,2,---,10,485(+8),[地] 宗綱泰彦
7,8,7,10,メモリーベイツ,牡5,56,内沢信昭,2:15.6,3,---,12,515(+1),[地] 塚田隆男
8,9,6,7,トラベラー,牝4,52,中川雅之,2:15.9,1.1/2,---,11,436(+6),[地] 小原典夫
9,10,7,9,エーブジャパン,牡6,56,渡辺壮,2:16.6,3,---,8,460(-4),[地] 青山義明
10,11,4,4,リードジャイアンツ,牡5,56,長嶋和彦,2:16.7,1/2,---,7,470(+4),[地] 黒沢四郎
11,12,1,1,タカノハハロー,牡6,56,浜口楠彦,2:17.2,2.1/2,---,9,479(-1),[地] 加藤保行
