,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,トーセンデューク,牡7,58,森泰斗,1:59.8,,5.6,2.0,460(+6),[地] 小久保智
1,2,6,6,ヤマノファイト,牡3,58,本橋孝太,2:00.0,1,1.6,1.0,528(+9),[地] 矢野義幸
2,3,5,5,トキノエクセレント,牡10,58,高松亮,2:00.6,3,13.8,6.0,472(+2),[地] 八木正喜
3,4,8,11,グルームアイランド,牡7,58,御神本訓,2:01.1,2.1/2,8.7,4.0,533(+4),[地] 渡辺和雄
4,5,7,8,カンムル,牡4,58,左海誠二,2:01.2,クビ,9.2,5.0,457(+3),[地] 小久保智
5,6,8,10,キスミープリンス,牡10,58,笹川翼,2:01.4,1,62.7,8.0,473(+3),[地] 小久保智
6,7,1,1,ナンヨーマーク,セ7,56,赤岡修次,2:02.5,5,6.8,3.0,527(+8),[地] 小澤宏次
7,8,7,9,ヨヨギマック,牡7,58,真島大輔,2:03.2,3,52.1,7.0,509(-9),[地] 内田勝義
8,9,2,2,メジャーアスリート,牡9,56,高橋哲也,2:03.9,3,252.1,10.0,528(-5),[地] 柘榴浩樹
9,10,3,3,プラントハンター,牡8,56,半澤慶実,2:04.0,1/2,206.9,9.0,473(+4),[地] 宇野木博
10,除,6,7,クラージュドール,牡8,58,庄司大輔,,,---,,計不,[地] 川島正一
